IncLevel1	IncLevel2	IncLevelDifference
0.118,0.103,0.09,0.132	0.058,0.09,0.083,0.085	0.032
1.0,0.0,1.0,0.369	0.0,0.724,0.0,0.0	0.411
1.0,1.0,1.0,1.0	0.949,1.0,1.0,1.0	0.013
0.174,0.166,0.213,0.141	0.203,0.192,0.177,0.201	-0.02
0.064,0.0,0.12,0.064	0.13,0.0,0.0,0.201	-0.021
0.327,0.351,0.245,0.378	0.447,0.447,0.188,0.316	-0.024
0.072,0.204,0.135,0.068	0.082,0.029,0.123,0.087	0.04
0.185,0.28,0.195,0.0	0.083,0.232,0.476,0.185	-0.079
0.0,NA,1.0,0.0	1.0,1.0,0.659,NA	-0.553
0.279,0.033,0.124,0.118	0.264,0.255,0.095,0.0	-0.015
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.911	0.022
1.0,1.0,1.0,1.0	1.0,0.939,1.0,1.0	0.015
0.01,0.02,0.03,0.016	0.059,0.014,0.056,0.024	-0.019
0.062,0.056,0.048,0.054	0.072,0.038,0.04,0.083	-0.003
0.181,0.118,0.111,0.321	0.133,0.27,0.263,0.231	-0.042
1.0,1.0,1.0,1.0	0.801,1.0,1.0,1.0	0.05
0.115,0.128,0.114,0.126	0.112,0.099,0.144,0.124	0.001
0.999,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.0
0.829,1.0,0.913,1.0	0.893,0.763,0.818,0.896	0.093
0.255,0.299,0.268,0.234	0.346,0.268,0.314,0.348	-0.055
0.653,0.829,0.878,0.732	0.903,0.632,0.803,0.579	0.044
1.0,0.939,0.969,0.95	0.977,0.948,0.934,0.889	0.027
NA,0.0,0.0,NA	1.0,0.0,0.0,NA	-0.333
1.0,1.0,1.0,1.0	0.6,1.0,0.818,NA	0.194
0.365,0.39,0.277,0.163	0.253,0.282,0.294,0.254	0.028
0.993,1.0,0.992,0.995	0.997,0.98,0.995,0.994	0.003
1.0,NA,0.367,NA	1.0,1.0,1.0,1.0	-0.317
0.367,0.0,0.104,0.0	0.367,0.151,0.076,0.279	-0.101
0.654,0.611,0.825,0.772	0.565,0.825,0.722,0.767	-0.004
0.674,0.553,0.74,0.669	0.505,0.694,0.681,0.654	0.026
0.613,0.645,0.65,0.662	0.615,0.574,0.679,0.627	0.019
0.059,0.003,0.032,0.018	0.023,0.027,0.024,0.019	0.005
0.886,0.871,0.867,0.9	0.887,0.892,0.899,0.881	-0.009
0.0,0.0,0.0,0.0	0.493,0.493,NA,0.327	-0.438
0.197,0.126,0.058,0.0	0.0,0.0,0.0,0.284	0.024
0.029,0.037,0.024,0.04	0.018,0.028,0.028,0.035	0.005
0.132,0.163,0.137,0.132	0.186,0.153,0.184,0.153	-0.028
0.084,0.044,0.102,0.077	0.086,0.102,0.134,0.156	-0.043
0.0,0.0,0.0,0.024	0.0,0.0,0.0,0.0	0.006
0.022,0.059,0.123,0.015	0.109,0.146,0.097,0.101	-0.058
1.0,0.993,0.958,0.993	0.966,0.956,0.993,0.981	0.012
0.908,0.953,0.948,0.976	0.935,0.96,0.946,0.956	-0.003
0.978,0.986,0.953,0.975	0.926,0.955,0.988,0.966	0.014
0.0,0.632,0.238,0.16	0.076,0.534,0.364,0.462	-0.101
0.037,0.108,0.085,0.075	0.023,0.067,0.06,0.041	0.028
1.0,1.0,1.0,0.999	1.0,1.0,1.0,1.0	-0.0
0.408,0.44,0.363,0.373	0.462,0.428,0.416,0.394	-0.029
0.977,0.996,0.996,0.993	0.984,0.982,0.988,0.992	0.004
0.728,0.885,0.691,0.768	0.688,0.708,0.653,0.717	0.077
0.305,0.324,0.295,0.388	0.3,0.354,0.316,0.349	-0.002
0.014,0.03,0.011,0.0	0.027,0.0,0.0,0.012	0.004
1.0,0.919,1.0,1.0	0.972,0.982,1.0,1.0	-0.009
0.166,0.093,0.156,0.107	0.253,0.173,0.102,0.175	-0.045
0.975,0.968,0.985,0.973	0.981,0.96,0.976,0.96	0.006
0.8,0.931,0.91,0.796	1.0,0.88,0.927,1.0	-0.092
0.846,1.0,0.9,0.739	0.889,1.0,0.829,0.934	-0.042
1.0,1.0,0.964,1.0	1.0,1.0,0.796,1.0	0.042
0.624,0.325,0.641,0.334	0.239,0.199,0.349,0.397	0.185
0.045,0.11,0.075,0.03	0.11,0.127,0.103,0.139	-0.055
0.8,0.814,0.841,0.886	0.843,0.936,0.87,0.888	-0.049
1.0,0.966,0.913,1.0	0.902,0.831,0.825,0.733	0.147
0.552,0.382,0.566,0.519	0.575,0.474,0.464,0.437	0.017
1.0,1.0,1.0,1.0	0.989,1.0,1.0,1.0	0.003
1.0,1.0,1.0,1.0	1.0,1.0,0.949,0.914	0.034
0.014,0.016,0.017,0.009	0.013,0.017,0.02,0.013	-0.002
0.015,0.017,0.017,0.007	0.012,0.016,0.019,0.012	-0.001
0.902,0.928,0.937,0.949	0.907,0.902,0.953,0.891	0.016
0.642,0.749,0.652,0.637	0.664,0.611,0.7,0.599	0.027
0.105,0.0,0.01,0.04	0.062,0.091,0.032,0.056	-0.021
0.022,0.015,0.01,0.031	0.016,0.03,0.017,0.019	-0.001
1.0,1.0,0.99,1.0	1.0,0.99,1.0,1.0	0.0
1.0,1.0,1.0,0.99	1.0,0.994,0.975,1.0	0.005
1.0,1.0,0.977,0.993	0.988,0.987,0.993,0.989	0.003
0.062,0.112,0.104,0.067	0.069,0.102,0.114,0.101	-0.01
1.0,1.0,1.0,0.997	1.0,1.0,1.0,1.0	-0.001
0.631,0.923,0.837,1.0	1.0,0.879,0.885,0.72	-0.023
0.702,0.386,0.611,0.485	0.35,0.623,0.557,0.361	0.073
0.8,1.0,1.0,1.0	1.0,1.0,1.0,NA	-0.05
0.046,0.06,0.099,0.026	0.028,0.031,0.04,0.0	0.033
0.004,0.003,0.002,0.003	0.004,0.007,0.001,0.006	-0.002
0.0,0.0,0.0,0.0	0.0,0.413,0.0,0.0	-0.103
0.141,0.166,0.237,0.072	0.128,0.282,0.178,0.162	-0.034
0.017,0.036,0.057,0.031	0.056,0.028,0.034,0.045	-0.005
0.473,1.0,0.705,0.857	0.827,0.749,0.705,0.795	-0.01
0.92,0.828,0.755,0.856	0.939,0.895,0.874,0.918	-0.067
0.0,0.0,0.0,NA	0.0,1.0,0.0,0.0	-0.25
0.006,0.003,0.005,0.002	0.003,0.004,0.004,0.002	0.001
0.25,0.465,0.446,0.325	0.422,0.489,0.358,0.38	-0.041
0.9,0.857,0.917,0.932	0.981,0.878,0.895,0.941	-0.022
1.0,1.0,0.5,0.4	1.0,1.0,1.0,0.6	-0.175
0.795,0.821,0.724,0.756	0.729,0.761,0.789,0.731	0.022
0.0,0.163,0.0,0.178	0.0,0.0,0.0,0.089	0.063
0.215,0.313,0.326,0.311	0.235,0.241,0.299,0.349	0.01
0.004,0.003,0.002,0.003	0.005,0.004,0.001,0.004	-0.001
0.931,1.0,0.966,0.968	0.97,0.933,0.987,0.97	0.001
1.0,1.0,1.0,1.0	1.0,1.0,0.359,1.0	0.16
0.946,0.883,0.894,0.897	0.835,0.875,0.808,0.908	0.049
1.0,1.0,1.0,1.0	1.0,1.0,0.743,1.0	0.064
0.872,0.93,0.951,0.937	0.864,0.808,0.8,0.836	0.096
1.0,0.939,0.984,0.983	0.979,0.969,0.967,1.0	-0.002
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.992	0.002
0.694,0.706,0.713,0.711	0.696,0.686,0.697,0.696	0.012
NA,1.0,0.672,1.0	1.0,1.0,NA,1.0	-0.109
0.987,0.993,0.99,0.998	0.995,0.997,0.995,0.997	-0.004
1.0,1.0,1.0,1.0	1.0,0.997,1.0,1.0	0.001
0.012,0.014,0.018,0.008	0.011,0.008,0.009,0.003	0.005
1.0,0.986,1.0,0.99	1.0,1.0,1.0,0.959	0.004
1.0,0.996,1.0,0.997	1.0,1.0,1.0,0.988	0.001
1.0,1.0,1.0,1.0	1.0,0.661,0.745,0.493	0.275
1.0,1.0,1.0,1.0	0.988,1.0,1.0,1.0	0.003
1.0,1.0,1.0,1.0	0.988,1.0,1.0,1.0	0.003
0.063,0.051,0.071,0.04	0.074,0.055,0.059,0.055	-0.004
0.006,0.009,0.009,0.009	0.009,0.009,0.013,0.012	-0.002
0.953,1.0,0.915,0.977	1.0,0.842,1.0,0.933	0.017
1.0,1.0,1.0,1.0	0.992,0.994,1.0,1.0	0.004
0.101,0.427,0.442,0.237	0.27,0.418,0.309,0.502	-0.073
0.333,0.281,0.461,0.239	0.374,0.436,0.406,0.515	-0.104
0.083,0.033,0.0,0.136	0.047,0.078,0.094,0.013	0.005
0.947,0.882,0.906,0.916	0.919,0.946,0.894,0.951	-0.015
NA,1.0,1.0,1.0	NA,NA,1.0,0.5	0.25
0.987,0.985,0.994,0.99	0.986,0.984,0.971,0.981	0.009
0.826,1.0,1.0,0.846	1.0,1.0,1.0,0.909	-0.059
0.0,0.0,0.0,0.0	0.609,0.0,0.0,0.0	-0.152
1.0,1.0,1.0,0.982	1.0,1.0,1.0,0.984	-0.0
0.128,0.099,0.114,0.132	0.102,0.089,0.107,0.113	0.016
1.0,1.0,0.489,0.193	1.0,1.0,1.0,1.0	-0.33
0.363,0.359,0.27,0.304	0.294,0.266,0.371,0.351	0.004
1.0,0.973,0.992,0.98	1.0,1.0,1.0,1.0	-0.014
0.999,0.999,0.997,0.995	1.0,0.998,0.999,0.998	-0.001
1.0,0.0,0.0,NA	0.0,0.0,0.0,0.239	0.274
NA,NA,0.0,0.0	0.0,0.0,0.0,0.197	-0.049
1.0,1.0,NA,NA	1.0,0.0,1.0,NA	0.333
0.895,0.881,0.896,0.906	0.854,0.858,0.909,0.886	0.018
0.939,0.854,0.903,0.964	0.962,0.878,0.854,0.831	0.034
0.956,0.963,1.0,1.0	0.945,1.0,1.0,1.0	-0.006
1.0,1.0,1.0,1.0	1.0,0.992,1.0,1.0	0.002
0.959,0.925,0.931,0.911	0.939,0.95,0.922,0.919	-0.001
0.0,0.485,0.143,0.261	0.073,0.1,0.239,0.0	0.119
0.016,0.062,0.009,0.026	0.022,0.021,0.017,0.012	0.01
1.0,1.0,1.0,1.0	1.0,1.0,0.75,1.0	0.062
1.0,0.991,1.0,1.0	1.0,1.0,1.0,1.0	-0.002
0.008,0.009,0.016,0.0	0.0,0.0,0.0,0.011	0.006
NA,1.0,1.0,NA	1.0,1.0,0.245,NA	0.252
0.274,0.202,0.181,0.283	0.226,0.234,0.179,0.288	0.003
0.636,0.715,0.65,0.654	0.636,0.678,0.635,0.632	0.018
1.0,NA,1.0,1.0	1.0,NA,0.595,0.595	0.27
0.469,0.098,0.545,0.179	0.061,0.311,0.0,0.14	0.195
0.842,0.865,0.879,0.856	0.838,0.876,0.891,0.847	-0.003
1.0,0.986,0.989,0.986	0.987,0.997,0.997,1.0	-0.005
1.0,0.858,0.819,0.759	0.633,0.886,0.945,1.0	-0.007
0.004,0.026,0.01,0.013	0.003,0.003,0.009,0.014	0.006
0.992,1.0,0.976,1.0	0.986,0.992,1.0,1.0	-0.002
0.079,0.461,0.0,0.0	0.0,0.3,0.176,0.0	0.016
1.0,1.0,1.0,1.0	1.0,1.0,0.987,1.0	0.003
0.022,0.0,0.0,0.039	0.033,0.0,0.056,0.037	-0.016
0.045,0.039,0.014,0.037	0.097,0.035,0.073,0.033	-0.026
0.056,0.059,0.093,0.067	0.092,0.076,0.08,0.091	-0.016
0.279,0.481,0.072,0.055	0.225,0.218,0.211,0.41	-0.044
0.582,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.105
0.94,0.945,0.949,0.949	0.92,0.931,0.966,0.94	0.006
0.092,0.066,0.153,0.077	0.059,0.133,0.096,0.118	-0.005
0.0,0.013,0.0,0.017	0.018,0.0,0.0,0.0	0.003
1.0,1.0,1.0,1.0	1.0,1.0,0.985,1.0	0.004
0.849,0.733,0.745,0.786	0.639,0.685,0.582,0.752	0.114
0.706,0.762,1.0,0.445	1.0,0.839,1.0,1.0	-0.232
0.023,0.014,0.024,0.01	0.032,0.024,0.039,0.018	-0.011
0.267,0.277,0.323,0.279	0.187,0.292,0.278,0.355	0.008
0.243,0.254,0.266,0.256	0.263,0.254,0.248,0.255	-0.0
0.551,0.527,0.605,0.639	0.274,0.819,0.335,0.889	0.001
0.333,0.494,0.297,0.293	0.325,0.324,0.293,0.3	0.044
0.011,0.012,0.012,0.008	0.017,0.013,0.006,0.021	-0.003
1.0,0.99,1.0,0.997	0.988,0.994,0.994,0.996	0.004
1.0,0.896,0.954,0.933	0.987,0.945,0.898,0.966	-0.003
1.0,1.0,1.0,1.0	1.0,0.964,1.0,1.0	0.009
0.911,0.961,0.897,0.946	0.91,0.924,0.95,0.905	0.006
0.0,0.23,0.35,0.107	0.166,0.428,0.13,0.264	-0.075
0.06,0.054,0.084,0.089	0.119,0.076,0.04,0.121	-0.017
1.0,1.0,0.989,1.0	1.0,1.0,1.0,1.0	-0.003
0.015,0.017,0.0,0.015	0.0,0.0,0.0,0.0	0.012
0.945,0.954,0.993,0.939	0.966,0.941,0.99,0.932	0.0
0.967,0.972,0.981,0.986	0.975,0.97,0.947,0.968	0.011
0.972,1.0,0.946,1.0	0.877,0.904,0.962,1.0	0.044
0.0,0.0,0.005,0.003	0.003,0.0,0.006,0.0	-0.0
1.0,1.0,0.0,0.333	1.0,1.0,NA,1.0	-0.417
NA,0.0,0.0,NA	1.0,1.0,0.446,1.0	-0.862
0.994,0.987,1.0,1.0	0.98,1.0,0.995,1.0	0.001
0.909,0.636,0.753,0.701	0.86,0.69,0.962,0.826	-0.085
0.057,0.044,0.024,0.033	0.027,0.114,0.017,0.026	-0.007
0.659,0.0,0.492,0.492	0.0,0.0,0.421,0.0	0.305
0.774,0.733,0.917,0.622	0.762,0.932,1.0,1.0	-0.162
1.0,1.0,0.994,1.0	0.993,1.0,1.0,1.0	0.0
1.0,1.0,1.0,0.979	1.0,1.0,1.0,0.969	0.003
0.0,0.306,0.142,1.0	0.332,0.498,0.249,0.142	0.057
0.578,0.0,0.0,1.0	0.0,0.0,0.0,0.0	0.394
0.069,0.073,0.069,0.069	0.068,0.081,0.073,0.077	-0.005
0.854,0.922,0.908,0.902	0.929,0.885,0.908,0.869	-0.001
0.147,0.192,0.164,0.196	0.192,0.195,0.154,0.21	-0.013
0.966,1.0,0.985,1.0	1.0,1.0,1.0,0.983	-0.008
0.144,0.126,0.082,0.181	0.161,0.024,0.138,0.074	0.034
1.0,1.0,0.992,1.0	0.995,0.992,1.0,1.0	0.001
0.071,0.0,0.017,0.027	0.022,0.0,0.0,0.067	0.006
0.054,0.0,0.0,0.0	0.0,0.0,0.0,0.0	0.013
0.291,0.358,0.33,0.322	0.329,0.351,0.322,0.346	-0.012
0.857,0.875,0.886,0.848	0.918,0.903,0.879,0.855	-0.022
0.949,0.957,0.968,0.926	0.968,0.979,0.991,0.985	-0.031
0.122,0.183,0.195,0.1	0.175,0.252,0.127,0.211	-0.041
1.0,0.931,1.0,1.0	0.911,0.94,0.972,0.913	0.049
1.0,0.974,1.0,1.0	0.964,0.971,0.991,0.961	0.022
0.938,0.881,0.986,0.899	0.958,0.935,0.952,0.969	-0.027
1.0,0.892,1.0,0.98	0.959,1.0,1.0,0.946	-0.008
0.333,1.0,0.5,1.0	0.333,0.5,0.36,0.714	0.232
0.0,0.621,0.851,1.0	0.093,0.214,0.0,0.711	0.363
NA,NA,1.0,NA	1.0,NA,NA,0.0	0.5
0.975,0.972,0.976,0.975	0.963,0.969,0.978,0.97	0.005
0.943,1.0,0.939,1.0	0.96,0.947,0.952,1.0	0.006
NA,0.0,NA,1.0	0.0,NA,0.0,NA	0.5
0.984,1.0,0.962,0.986	0.983,0.986,0.978,1.0	-0.004
0.416,0.467,0.475,0.505	0.508,0.424,0.366,0.47	0.024
0.0,0.002,0.008,0.0	0.003,0.005,0.004,0.003	-0.001
0.0,0.0,0.029,0.016	0.027,0.0,0.014,0.019	-0.004
0.0,0.017,0.0,0.0	0.013,0.016,0.049,0.0	-0.015
1.0,1.0,0.574,1.0	1.0,1.0,1.0,1.0	-0.107
0.607,0.601,0.569,0.546	0.592,0.613,0.609,0.61	-0.025
0.677,0.764,0.654,0.802	0.799,0.81,0.656,0.769	-0.034
0.039,0.125,0.1,0.028	0.054,0.091,0.069,0.093	-0.004
0.0,NA,NA,0.0	0.0,NA,NA,1.0	-0.5
1.0,1.0,0.763,0.866	1.0,0.821,1.0,0.786	0.006
0.703,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.074
0.021,0.028,0.034,0.012	0.043,0.034,0.042,0.041	-0.016
0.692,1.0,0.765,0.613	0.677,0.905,1.0,0.867	-0.095
0.05,0.006,0.005,0.028	0.0,0.029,0.005,0.019	0.009
0.0,0.042,0.0,0.059	0.0,0.0,0.0,0.026	0.019
0.327,0.46,0.694,0.594	0.709,0.565,0.661,0.709	-0.142
0.724,0.892,0.771,0.574	0.75,0.628,0.892,0.724	-0.008
0.557,0.701,0.507,0.683	0.657,0.564,0.824,0.557	-0.038
0.821,0.902,0.656,0.517	0.604,0.572,0.842,0.604	0.069
0.688,0.72,0.386,0.631	0.55,0.507,0.768,0.423	0.044
0.322,0.416,0.289,0.613	0.525,0.432,0.587,0.322	-0.057
0.986,0.98,0.986,0.984	0.986,0.983,0.983,0.985	-0.0
0.987,1.0,0.983,0.96	1.0,0.989,1.0,1.0	-0.015
0.003,0.011,0.004,0.003	0.011,0.021,0.007,0.006	-0.006
0.985,0.914,0.949,0.967	0.969,0.97,0.963,0.982	-0.017
1.0,0.978,1.0,1.0	1.0,1.0,1.0,1.0	-0.006
0.373,0.395,0.289,0.243	0.215,0.235,0.59,0.302	-0.011
0.691,0.899,0.859,0.761	0.897,0.768,0.971,0.636	-0.016
0.49,0.379,0.358,0.291	0.252,0.228,0.497,0.276	0.066
0.743,0.918,0.896,0.847	0.939,0.856,0.967,0.749	-0.027
0.535,0.422,0.422,0.388	0.35,0.329,0.472,0.361	0.064
0.428,0.21,0.206,0.197	0.12,0.12,0.283,0.239	0.07
0.308,0.641,0.781,1.0	1.0,0.572,1.0,1.0	-0.211
1.0,0.911,1.0,1.0	1.0,0.885,1.0,0.944	0.021
1.0,0.914,1.0,1.0	1.0,0.888,1.0,0.941	0.021
0.568,0.672,0.882,0.506	0.724,0.887,0.828,0.778	-0.147
0.945,0.96,0.961,0.994	0.959,0.983,0.961,0.954	0.001
0.971,1.0,1.0,0.958	1.0,1.0,1.0,1.0	-0.018
1.0,1.0,1.0,0.978	1.0,1.0,1.0,1.0	-0.006
0.051,0.074,0.033,0.029	0.025,0.0,0.061,0.045	0.014
1.0,1.0,0.992,1.0	1.0,1.0,1.0,1.0	-0.002
0.99,0.979,0.996,1.0	0.992,0.992,0.998,0.997	-0.004
0.812,0.793,0.763,0.836	0.784,0.772,0.826,0.787	0.009
0.692,0.677,0.66,0.651	0.643,0.638,0.68,0.691	0.007
0.954,0.983,0.956,0.915	0.904,0.937,0.962,0.952	0.013
0.406,0.404,0.429,0.31	0.376,0.366,0.375,0.417	0.004
0.918,0.969,0.923,0.832	0.845,0.891,0.928,0.918	0.015
0.93,0.974,0.934,0.88	0.874,0.914,0.943,0.929	0.014
0.673,0.778,0.738,0.753	0.703,0.744,0.739,0.751	0.001
1.0,0.661,1.0,1.0	NA,NA,1.0,1.0	-0.085
1.0,0.985,1.0,1.0	1.0,1.0,1.0,1.0	-0.004
NA,NA,NA,1.0	NA,NA,0.0,NA	1.0
0.0,0.0,0.0,0.333	NA,0.0,0.0,NA	0.083
0.0,0.0,0.0,0.0	NA,0.0,0.495,NA	-0.247
0.899,0.974,0.948,0.866	0.946,0.874,0.908,0.979	-0.005
1.0,0.887,1.0,1.0	1.0,1.0,1.0,1.0	-0.028
0.667,0.7,0.588,0.444	0.905,0.857,1.0,0.882	-0.311
0.074,0.143,0.1,0.051	0.056,0.115,0.043,0.051	0.026
0.192,0.192,0.217,0.218	0.195,0.282,0.173,0.222	-0.013
0.015,0.015,0.0,0.0	0.017,0.0,0.019,0.021	-0.007
0.882,0.941,0.939,0.919	0.89,0.87,0.909,0.974	0.01
0.913,0.985,0.931,0.975	0.957,0.918,0.952,0.94	0.009
1.0,0.897,1.0,1.0	1.0,1.0,1.0,1.0	-0.026
1.0,1.0,1.0,1.0	1.0,0.904,1.0,1.0	0.024
1.0,1.0,1.0,1.0	1.0,0.829,1.0,1.0	0.043
0.0,0.02,0.065,0.027	0.1,0.024,0.031,0.04	-0.021
0.778,0.524,0.75,0.895	1.0,1.0,1.0,1.0	-0.263
0.76,0.697,0.857,0.929	1.0,1.0,1.0,1.0	-0.189
0.421,0.669,0.65,0.596	0.776,0.72,0.857,0.486	-0.126
1.0,1.0,0.995,1.0	1.0,1.0,0.983,1.0	0.003
1.0,NA,1.0,1.0	0.333,1.0,1.0,1.0	0.167
0.015,0.012,0.015,0.016	0.022,0.019,0.015,0.017	-0.004
0.278,0.308,0.276,0.275	0.274,0.279,0.316,0.256	0.003
1.0,1.0,1.0,0.969	1.0,1.0,1.0,1.0	-0.008
0.0,0.0,0.0,0.021	0.0,0.037,0.035,0.051	-0.025
NA,1.0,0.654,1.0	NA,NA,1.0,NA	-0.115
0.427,0.441,0.443,0.446	0.53,0.412,0.609,0.488	-0.07
0.144,0.133,0.129,0.112	0.123,0.13,0.124,0.12	0.005
1.0,0.909,0.962,0.917	0.962,0.952,0.955,0.851	0.017
0.909,1.0,0.929,1.0	1.0,0.936,1.0,1.0	-0.024
0.286,0.29,0.378,0.405	0.455,0.189,0.231,0.625	-0.035
0.679,0.708,0.611,0.619	0.571,0.627,0.636,0.596	0.047
0.859,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.035
0.013,0.025,0.021,0.023	0.023,0.019,0.038,0.015	-0.003
0.043,0.0,0.063,0.113	0.0,0.067,0.035,0.084	0.008
0.0,0.0,1.0,1.0	NA,0.648,1.0,0.408	-0.185
1.0,0.787,0.0,0.866	0.735,0.885,0.667,0.764	-0.1
1.0,0.953,1.0,0.889	1.0,0.965,1.0,0.878	-0.0
0.143,0.0,0.032,0.0	0.031,0.0,0.046,0.0	0.024
0.698,0.738,0.657,0.675	0.708,0.683,0.694,0.674	0.002
1.0,1.0,1.0,1.0	1.0,1.0,0.926,1.0	0.018
1.0,1.0,0.333,1.0	1.0,1.0,1.0,NA	-0.167
1.0,1.0,1.0,1.0	1.0,0.998,1.0,0.997	0.001
1.0,1.0,1.0,0.957	0.939,0.986,0.95,0.942	0.035
0.975,1.0,1.0,0.992	0.992,0.985,1.0,0.973	0.004
0.917,1.0,0.867,0.871	0.9,1.0,0.943,1.0	-0.047
0.0,0.0,0.0,0.0	0.0,0.0,0.124,0.0	-0.031
0.065,0.064,0.077,0.051	0.1,0.088,0.084,0.101	-0.029
1.0,0.985,0.989,1.0	1.0,0.991,1.0,1.0	-0.004
0.051,0.025,0.061,0.024	0.092,0.02,0.06,0.04	-0.013
0.015,0.0,0.009,0.002	0.014,0.0,0.006,0.004	0.001
1.0,1.0,1.0,1.0	1.0,1.0,0.983,1.0	0.004
0.891,0.858,0.87,0.837	0.85,0.856,0.925,0.871	-0.011
1.0,1.0,0.967,0.988	0.985,1.0,1.0,0.987	-0.004
0.006,0.005,0.003,0.004	0.002,0.012,0.009,0.003	-0.002
0.743,0.743,0.726,0.743	0.9,0.746,0.846,0.78	-0.079
1.0,1.0,1.0,1.0	0.994,0.984,1.0,1.0	0.006
0.005,0.019,0.003,0.02	0.009,0.032,0.02,0.013	-0.007
1.0,1.0,1.0,0.992	1.0,1.0,1.0,1.0	-0.002
0.095,0.093,0.13,0.106	0.137,0.065,0.099,0.103	0.005
1.0,1.0,0.976,0.954	0.985,0.93,0.925,0.965	0.031
0.14,0.093,0.162,0.091	0.17,0.163,0.119,0.156	-0.03
0.508,0.245,0.366,0.289	0.337,0.552,0.625,0.462	-0.142
0.833,1.0,0.882,0.806	0.789,1.0,0.882,0.909	-0.015
1.0,1.0,1.0,1.0	1.0,1.0,0.964,1.0	0.009
0.25,0.111,0.154,0.23	0.189,0.136,0.122,0.106	0.048
0.765,0.736,0.867,0.6	0.818,0.872,0.91,0.909	-0.135
0.213,0.0,0.0,0.0	0.045,0.104,0.0,0.188	-0.031
0.009,0.016,0.005,0.011	0.008,0.01,0.006,0.022	-0.001
0.248,0.227,0.237,0.232	0.109,0.208,0.315,0.29	0.006
0.0,0.318,0.0,0.0	0.0,0.237,0.318,0.0	-0.059
1.0,1.0,1.0,1.0	1.0,1.0,0.929,1.0	0.018
0.261,0.067,0.276,0.087	0.208,0.301,0.236,0.286	-0.085
0.884,0.975,0.962,0.923	0.974,0.977,0.99,0.988	-0.046
0.654,0.643,0.686,0.673	0.705,0.686,0.677,0.791	-0.051
0.951,0.937,0.981,0.988	0.927,0.99,0.967,0.95	0.006
0.755,0.763,0.892,0.74	0.826,1.0,0.818,0.792	-0.071
1.0,0.995,1.0,1.0	1.0,1.0,1.0,1.0	-0.001
1.0,0.967,1.0,1.0	1.0,1.0,1.0,1.0	-0.008
0.984,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.004
0.462,0.846,0.736,0.629	0.659,0.586,0.492,0.58	0.089
0.84,0.732,0.785,0.82	0.693,0.837,0.826,0.835	-0.003
1.0,1.0,1.0,0.939	1.0,0.957,1.0,0.923	0.015
0.949,0.918,0.973,0.97	0.964,0.825,0.923,0.96	0.034
1.0,1.0,1.0,1.0	0.947,1.0,1.0,1.0	0.013
0.012,0.026,0.0,0.01	0.008,0.014,0.0,0.009	0.004
0.883,0.915,0.934,0.955	0.94,0.972,0.926,0.946	-0.024
1.0,0.946,0.954,0.94	0.929,0.982,0.911,0.948	0.017
0.003,0.015,0.002,0.004	0.002,0.025,0.025,0.017	-0.011
0.942,0.914,0.891,0.925	0.911,0.903,0.878,0.911	0.017
0.045,0.031,0.018,0.023	0.007,0.017,0.029,0.019	0.011
1.0,0.993,1.0,1.0	1.0,1.0,1.0,0.997	-0.001
0.024,0.018,0.034,0.0	0.027,0.045,0.027,0.007	-0.007
1.0,1.0,1.0,0.809	0.644,0.707,1.0,1.0	0.115
0.09,0.061,0.043,0.104	0.072,0.115,0.113,0.241	-0.061
0.0,0.0,0.014,0.06	0.041,0.079,0.034,0.116	-0.049
0.928,0.934,0.929,0.933	0.953,0.959,0.952,0.952	-0.023
0.043,0.287,0.208,0.278	0.271,0.28,0.214,0.21	-0.04
0.804,0.813,0.823,0.817	0.698,0.766,0.837,0.742	0.053
1.0,1.0,1.0,0.958	1.0,1.0,1.0,1.0	-0.01
1.0,0.961,1.0,1.0	1.0,1.0,1.0,1.0	-0.01
1.0,0.749,1.0,1.0	1.0,1.0,1.0,1.0	-0.063
NA,0.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.333
0.104,0.133,0.193,0.163	0.405,0.335,0.274,0.32	-0.185
0.038,0.065,0.064,0.028	0.019,0.032,0.058,0.064	0.005
0.976,0.962,0.972,0.995	0.993,0.967,0.982,0.967	-0.001
0.043,0.025,0.108,0.039	0.081,0.161,0.016,0.083	-0.032
0.04,0.037,0.052,0.023	0.05,0.041,0.028,0.033	0.0
0.139,0.115,0.17,0.103	0.13,0.096,0.125,0.115	0.015
0.73,0.77,0.831,0.795	0.699,0.727,0.975,0.842	-0.029
0.623,0.455,0.495,0.583	0.417,0.452,0.656,0.639	-0.002
0.489,0.0,0.323,0.656	0.0,0.489,0.0,0.0	0.245
0.089,0.037,0.065,0.0	0.058,0.057,0.042,0.051	-0.004
0.097,0.074,0.047,0.052	0.043,0.084,0.034,0.052	0.014
1.0,0.979,0.962,0.922	1.0,1.0,1.0,1.0	-0.034
0.954,0.987,0.913,0.989	0.983,1.0,0.937,0.924	-0.0
0.871,1.0,0.912,0.978	1.0,0.954,0.918,0.945	-0.014
