ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
617	275,266,398,340	5,7,13,11	296,368,350,380	7,6,15,7	221	149
618	73,69,137,74	28,58,62,39	45,77,75,81	39,42,70,30	201	149
619	269,268,373,318	28,58,62,39	273,318,352,290	39,42,70,30	230	149
620	177,97,142,194	0,0,0,0	126,184,247,193	0,0,4,1	298	149
621	78,94,80,90	62,39,47,42	92,103,109,93	84,80,75,68	298	149
622	14,13,11,10	0,3,11,2	21,21,18,17	2,7,4,0	298	149
623	75,52,53,49	62,39,47,42	91,92,101,76	84,80,75,68	238	149
624	0,1,0,0	0,3,11,2	1,0,2,1	2,7,4,0	238	149
625	240,139,181,233	67,84,69,80	196,257,329,252	71,84,94,77	238	149
626	115,82,100,135	3,3,0,0	96,126,173,134	0,2,3,1	238	149
627	248,236,307,256	0,3,11,2	297,333,367,283	2,7,4,0	226	149
628	253,282,332,296	3,3,0,0	285,337,386,296	0,2,3,1	226	149
629	317,253,351,310	0,1,0,0	316,386,448,343	1,0,0,0	226	149
630	0,1,2,0	0,0,1,0	1,3,1,1	0,0,0,0	226	149
631	489,493,608,562	0,1,0,0	579,658,735,624	0,0,0,0	226	149
632	508,610,767,645	0,0,0,0	558,706,769,666	0,0,0,2	221	149
633	55,61,82,37	2,1,0,0	69,75,67,53	0,0,3,3	249	149
634	46,53,56,32	0,1,2,0	50,56,59,68	2,1,3,0	215	149
636	33,40,28,24	0,0,0,0	26,31,22,23	0,0,0,1	256	149
637	308,368,452,370	0,0,0,0	391,444,459,404	0,0,1,0	256	149
638	554,640,848,678	0,0,0,0	644,791,859,728	0,0,1,0	228	149
639	21,20,38,30	0,0,2,0	37,21,45,17	0,0,0,0	298	149
640	45,58,73,66	0,0,2,0	68,49,67,41	0,0,0,0	229	149
641	56,92,147,113	2,2,4,5	84,114,115,90	5,3,3,1	227	149
642	127,143,230,175	1,0,0,1	137,193,188,171	0,0,0,0	239	149
643	140,167,256,226	0,0,0,0	170,199,202,210	0,0,0,1	232	149
644	299,327,437,369	0,0,0,0	316,382,450,317	0,0,0,2	220	149
645	445,525,581,563	128,143,223,163	372,556,687,444	150,151,187,151	194	149
646	1752,1786,2543,2687	0,0,0,0	1871,2429,2013,1618	1,2,1,0	217	149
647	518,592,872,920	0,0,0,0	611,842,643,555	1,2,1,0	216	149
648	9,7,28,19	0,0,0,1	8,18,13,10	0,0,0,0	248	149
650	72,81,80,113	0,0,0,0	81,99,76,87	0,1,0,0	296	149
651	75,84,99,85	2,0,2,1	102,94,80,78	1,4,0,0	284	149
652	35,65,57,74	1,0,0,0	63,56,57,53	0,0,0,0	204	149
653	79,102,92,106	0,1,0,1	90,79,83,64	0,1,0,1	298	149
654	3,2,0,0	53,52,47,53	3,0,2,1	41,35,44,26	225	149
655	4,6,7,8	1,0,3,1	5,6,5,0	0,1,1,1	298	149
658	260,321,519,347	0,1,1,0	518,536,523,433	1,0,3,0	228	149
659	478,599,917,596	0,0,0,0	891,919,932,837	0,0,0,1	286	149
660	56,62,102,69	48,46,61,53	93,111,99,101	60,52,34,60	209	149
661	79,95,125,96	20,16,29,27	115,133,136,137	28,23,32,20	209	149
662	42,68,100,88	11,7,15,16	104,107,99,115	11,13,5,7	236	149
663	111,139,195,177	32,39,38,46	192,196,213,214	33,36,42,44	236	149
664	96,107,132,109	0,3,0,0	99,112,115,114	0,1,0,0	298	149
665	100,114,134,120	0,3,0,0	102,116,122,117	0,1,0,0	298	149
666	33,57,56,57	0,3,0,0	48,26,39,49	0,1,0,0	298	149
667	19,52,31,44	32,57,56,57	42,49,37,46	48,26,39,49	290	149
668	12,20,18,20	0,4,0,3	13,20,16,22	1,3,1,2	182	149
669	20,19,27,28	4,2,3,6	18,27,44,32	3,6,4,11	170	149
670	35,39,60,68	0,0,0,2	54,53,66,56	0,0,0,0	289	149
672	15,11,17,15	0,0,1,0	24,11,19,6	0,0,0,0	265	149
673	4,0,1,0	6,6,11,9	5,0,3,0	10,6,8,1	190	149
674	67,91,94,113	1,0,1,0	125,86,142,93	0,0,0,0	298	149
675	79,85,81,100	0,0,0,0	81,88,90,124	0,0,3,0	230	149
676	56,44,51,74	14,9,8,11	57,57,51,83	11,7,24,12	179	149
677	29,21,22,19	0,0,0,0	22,20,30,15	1,0,0,0	298	149
678	15,17,17,16	1,1,3,7	14,16,13,7	6,5,0,4	173	149
679	60,65,65,65	15,12,14,8	51,63,80,70	11,13,6,3	173	149
680	4,6,13,9	15,12,14,8	7,11,4,14	11,13,6,3	295	149
681	4,9,15,9	46,52,53,56	5,11,5,13	41,52,68,66	295	149
682	55,86,75,107	0,1,0,0	73,51,81,47	0,0,0,0	298	149
683	87,100,109,124	0,5,1,5	104,110,103,96	1,0,0,1	286	149
684	40,62,47,55	0,0,0,0	59,45,29,52	0,0,0,1	298	149
685	82,120,103,129	0,0,0,0	116,115,80,115	0,1,0,0	298	149
686	36,57,46,51	0,0,0,0	54,40,25,50	1,0,0,2	281	149
687	80,88,83,116	0,0,0,0	117,93,67,90	1,0,0,2	298	149
691	0,3,1,0	1,1,4,1	1,1,2,0	2,1,0,0	188	149
692	0,7,4,0	0,0,1,2	3,1,3,2	0,2,0,0	188	149
693	4,3,2,2	7,8,6,7	2,4,6,1	3,4,5,6	239	149
694	2,3,7,3	1,1,0,0	6,3,1,7	0,0,0,0	215	149
695	87,146,135,123	1,0,0,2	120,136,116,107	0,0,2,0	287	149
696	7,10,19,11	35,55,58,51	15,9,8,12	49,52,51,42	284	149
697	45,71,88,82	0,3,0,0	64,86,73,75	0,0,0,2	194	149
698	42,55,69,51	0,0,3,1	49,86,57,56	1,0,0,2	254	149
699	61,80,82,56	0,0,0,1	66,65,46,48	0,0,0,0	263	149
700	17,25,34,19	0,0,0,1	35,26,20,18	0,0,1,0	272	149
701	11,15,9,18	0,0,0,0	17,14,16,10	2,0,0,0	296	149
702	4,4,1,3	6,0,4,8	5,1,11,5	0,2,2,7	296	149
704	14,32,38,38	0,0,0,0	18,17,38,24	0,0,0,1	212	149
707	14,22,28,35	0,0,1,0	39,36,36,22	1,0,0,0	173	149
708	55,94,78,72	4,1,4,2	75,69,69,72	2,1,6,9	298	149
709	47,42,61,61	0,0,0,1	78,56,84,55	1,0,0,0	221	149
710	21,49,50,36	0,0,0,2	29,24,50,47	1,0,0,1	190	149
711	32,44,40,34	0,1,0,0	34,31,38,38	0,0,0,0	250	149
712	14,27,17,20	0,0,0,0	7,15,17,7	0,0,0,2	248	149
714	0,0,0,0	0,0,0,1	1,0,0,0	0,1,0,0	220	149
715	0,0,0,1	0,0,0,0	0,1,0,0	0,0,1,0	298	149
716	0,1,0,0	0,0,0,0	0,0,2,0	0,3,0,0	251	149
721	0,0,0,0	0,3,1,3	0,5,7,4	0,0,4,1	298	149
722	0,0,0,0	0,3,1,3	0,1,0,0	0,0,4,1	248	149
724	3927,4169,5638,5635	0,0,0,3	4215,4783,4599,4169	0,3,0,0	269	149
725	3830,4000,5587,5489	0,0,0,2	4314,4859,4172,3991	0,0,0,0	298	149
726	566,662,965,741	1,7,10,0	769,974,853,768	5,0,8,2	298	149
727	0,1,3,0	216,267,309,253	0,1,0,4	235,340,346,322	235	149
728	308,387,514,383	0,0,0,1	351,486,446,407	0,0,0,0	259	149
729	83,144,150,136	1,0,0,0	89,147,110,130	0,0,0,0	222	149
731	47,103,104,77	11,16,23,14	64,75,105,80	17,18,37,16	263	149
732	109,172,183,128	53,44,57,37	132,141,213,149	44,35,64,41	263	149
733	68,79,108,83	0,0,0,0	84,91,94,84	0,0,2,0	262	149
734	84,114,146,106	0,3,1,3	109,136,119,114	1,0,2,4	262	149
735	86,110,150,101	11,8,7,23	103,117,133,118	5,15,10,17	262	149
736	72,90,120,90	0,0,0,2	97,101,107,88	1,0,3,1	262	149
737	1,1,2,1	0,3,1,3	2,0,2,1	1,0,2,4	219	149
738	2,1,3,5	17,35,40,27	2,0,3,5	25,45,28,34	219	149
739	8,29,19,31	11,8,7,23	17,37,21,25	5,15,10,17	298	149
740	7,16,10,6	0,0,0,2	9,18,9,17	1,0,3,1	298	149
741	17,35,42,27	0,1,3,3	26,45,28,35	3,0,2,0	298	149
742	25,61,58,55	19,31,43,22	41,82,47,55	19,26,42,38	298	149
743	24,48,49,30	5,11,13,11	33,63,35,47	13,10,16,8	298	149
744	0,2,1,2	21,17,21,20	3,4,2,0	16,25,16,20	254	149
745	0,1,0,7	5,16,12,10	3,4,1,2	8,17,20,19	254	149
746	53,59,75,43	1,3,0,0	42,66,50,60	0,0,0,0	298	149
747	8,8,19,17	27,29,28,20	10,18,13,6	21,21,29,35	223	149
748	217,207,317,305	0,2,0,0	282,318,269,257	0,0,0,0	290	149
749	51,48,64,65	0,0,1,2	44,51,45,52	0,0,1,0	219	149
750	61,57,75,74	4,3,5,12	43,42,57,59	4,7,7,3	270	149
751	30,23,38,40	1,0,0,1	20,25,24,38	1,0,0,0	270	149
752	30,23,30,33	1,0,0,1	15,24,25,22	1,0,0,0	244	149
753	56,55,62,55	0,0,0,0	34,34,51,39	0,0,1,0	244	149
754	52,50,47,60	0,0,2,0	27,32,42,49	0,0,1,0	176	149
755	29,77,71,50	0,1,0,0	39,75,91,51	0,0,2,0	192	149
756	4,14,15,9	2,1,1,0	8,24,24,11	0,0,0,0	192	149
757	14,29,25,14	2,1,1,0	22,19,14,23	0,0,0,0	219	149
758	40,92,81,56	0,0,0,0	53,73,81,64	0,0,0,1	219	149
759	21,16,34,20	0,1,2,0	26,29,11,24	0,0,0,1	242	149
760	0,0,7,0	2,0,0,0	0,1,3,2	2,2,0,0	289	149
761	99,96,149,145	0,0,0,0	162,142,127,106	0,0,0,1	298	149
763	62,69,115,121	4,3,0,2	101,102,95,66	0,1,2,0	200	149
765	12,15,6,18	0,0,1,0	8,19,8,7	0,1,0,0	188	149
766	27,46,49,37	3,1,2,2	39,38,33,36	1,2,5,6	229	149
767	114,142,193,153	0,2,0,0	201,137,169,145	1,0,0,1	298	149
768	102,120,162,111	11,21,4,14	163,126,142,133	21,16,19,9	298	149
769	63,55,90,69	0,1,0,0	85,80,86,76	0,0,0,0	284	149
770	115,100,122,96	0,0,0,0	100,126,122,101	0,2,1,2	228	149
771	120,137,189,121	0,0,0,1	160,160,151,160	0,0,0,1	298	149
772	70,93,129,83	0,0,3,0	112,98,105,101	0,0,0,0	197	149
773	43,81,94,83	1,0,1,2	81,101,51,73	2,3,1,2	255	149
774	45,116,142,106	0,0,1,0	125,150,76,95	0,0,0,0	244	149
776	74,76,116,74	1,1,0,0	87,105,101,63	0,0,0,0	202	149
777	4497,4353,6344,7687	1,1,0,2	5113,5815,5148,4266	0,0,0,0	298	149
779	0,0,3,0	5,10,6,9	0,0,3,0	9,9,16,11	277	149
780	0,1,0,1	0,2,4,2	1,1,5,0	4,2,0,1	277	149
781	1,2,4,1	0,0,0,0	0,0,1,3	1,0,3,0	298	149
782	17,21,19,25	11,12,9,10	26,22,44,25	16,13,17,9	281	149
783	12,13,14,16	0,0,0,0	18,14,29,14	0,0,1,0	281	149
784	12,13,17,18	5,2,0,0	21,15,28,15	0,0,0,0	281	149
788	0,0,1,0	0,2,0,0	1,0,0,1	0,0,0,0	213	149
789	337,513,679,399	11,8,12,3	575,792,741,592	12,8,7,10	298	149
790	437,624,815,503	11,8,12,3	770,998,910,742	12,8,7,10	298	149
791	211,335,405,229	0,0,0,0	341,449,412,394	0,0,1,0	298	149
792	541,780,1123,728	0,0,0,1	1063,1198,1206,1037	0,0,0,1	298	149
793	480,574,930,506	0,0,0,0	834,958,935,919	0,1,0,0	251	149
794	379,445,795,424	0,1,0,0	720,841,822,780	0,0,0,0	298	149
795	514,689,1056,676	0,1,0,0	986,1201,1101,1049	0,1,0,1	239	149
796	636,835,1238,713	0,3,0,0	1181,1350,1199,1139	0,0,0,0	298	149
797	696,878,1457,843	0,0,0,0	1192,1519,1359,1208	1,1,0,4	266	149
798	651,838,1275,756	0,1,0,0	1229,1455,1367,1107	1,0,0,0	273	149
799	119,113,211,132	0,0,0,0	111,156,177,170	0,0,1,0	298	149
800	114,122,173,115	0,0,0,0	111,141,176,158	0,0,1,0	298	149
801	137,169,295,190	0,0,1,0	195,216,263,232	0,0,0,0	298	149
803	187,211,246,237	0,0,2,0	226,248,207,207	0,2,0,0	248	149
804	214,243,356,254	0,1,0,0	267,274,239,227	0,0,0,0	234	149
805	341,370,606,425	1,0,2,0	569,663,639,539	0,1,0,1	298	149
806	333,353,574,476	0,2,3,1	493,544,555,504	0,2,1,1	253	149
807	169,217,371,239	0,0,0,0	265,335,262,334	1,0,0,0	265	149
808	423,481,667,474	35,16,26,24	570,644,664,654	25,25,32,15	298	149
811	155,174,329,233	0,0,1,0	288,243,226,220	0,3,0,2	193	149
812	308,369,558,429	3,2,6,3	455,450,489,378	3,1,2,1	298	149
813	174,185,310,228	2,2,1,2	278,240,240,214	1,1,3,0	298	149
814	174,197,317,228	0,0,0,1	273,244,249,215	1,3,0,1	298	149
815	168,187,306,223	0,1,0,0	267,231,237,206	0,2,4,1	298	149
816	165,183,298,219	2,0,0,0	265,228,232,200	0,0,0,0	298	149
817	158,202,274,234	3,2,6,3	198,237,281,201	3,1,2,1	298	149
818	177,247,318,324	0,0,4,0	216,262,270,272	0,0,0,0	298	149
819	296,370,509,495	1,2,0,0	339,413,392,408	2,0,0,0	298	149
820	227,277,394,367	1,2,0,6	262,318,321,328	1,0,1,0	298	149
821	123,139,208,200	1,2,0,0	137,166,135,155	2,0,0,0	293	149
822	4,6,18,12	1,2,0,0	5,5,3,12	2,0,0,0	209	149
823	7,22,30,39	122,139,207,199	17,21,15,32	137,167,138,157	209	149
824	49,72,105,99	1,2,0,6	59,87,58,75	1,0,1,0	209	149
825	170,209,312,298	53,46,92,70	194,254,196,232	58,73,64,78	209	149
826	247,312,379,368	0,0,0,1	287,278,297,322	0,3,3,3	298	149
827	76,81,178,72	0,0,1,0	138,144,137,123	0,0,0,2	276	149
828	38,62,85,55	0,0,2,1	74,92,76,72	0,2,4,0	200	149
829	109,133,231,103	0,0,0,0	136,183,181,211	1,0,0,0	298	149
830	23,20,34,25	1,1,7,12	35,37,23,28	2,5,0,2	246	149
831	38,43,60,62	0,0,0,0	37,44,35,35	0,0,0,1	292	149
832	176,195,244,247	0,0,0,0	210,256,213,204	0,1,0,0	240	149
833	3,0,5,2	11,2,7,9	5,3,1,0	4,11,10,5	274	149
834	380,430,524,568	0,1,0,0	444,547,527,384	0,0,1,0	274	149
835	233,292,293,372	5,0,5,4	266,339,335,238	5,2,1,0	245	149
836	103,125,152,145	0,0,0,0	174,144,144,133	1,0,0,2	298	149
837	13,16,17,18	40,37,51,41	15,24,20,22	35,37,52,48	298	149
838	34,53,63,47	0,1,0,0	68,83,56,60	0,0,0,0	248	149
839	29,64,106,81	0,1,0,0	93,92,86,80	0,2,0,0	232	149
840	12,6,13,21	2,1,2,2	21,10,12,6	0,1,2,0	248	149
841	254,310,395,396	0,0,0,0	335,399,305,320	0,0,3,1	210	149
842	0,0,1,3	0,0,2,0	0,1,0,4	0,0,0,0	298	149
843	775,973,1300,1159	0,0,0,0	890,1043,1017,963	0,2,0,0	298	149
844	25,30,24,50	5,2,8,9	42,57,31,50	10,11,5,10	231	149
845	11,5,7,13	6,8,13,2	21,20,8,17	10,7,4,8	231	149
846	11,12,17,22	6,8,13,2	13,17,10,12	10,7,4,8	213	149
847	20,34,27,51	0,0,1,1	27,43,27,35	3,0,0,0	213	149
848	37,62,80,65	0,0,0,2	68,60,44,59	0,0,0,0	298	149
849	29,28,42,36	0,0,0,1	16,32,22,33	0,0,0,0	298	149
850	23,31,32,37	0,1,1,0	21,34,40,35	0,0,0,1	266	149
851	20,17,34,24	5,2,3,1	36,25,19,25	3,0,4,0	298	149
852	198,232,323,261	0,0,0,0	291,382,288,284	1,0,0,0	298	149
853	37,32,48,35	74,78,98,102	37,56,63,41	106,115,102,95	200	149
854	169,193,285,175	0,1,0,0	226,302,264,224	0,2,0,1	219	149
855	26,26,61,33	0,0,2,3	26,34,32,33	1,3,1,0	224	149
856	38,33,50,54	0,0,1,0	22,27,35,54	0,0,0,0	298	149
857	2751,3002,4195,3792	5,5,1,8	3143,3638,3612,3460	9,6,9,4	223	149
858	0,0,0,2	0,3,1,0	0,0,0,0	1,2,2,3	244	149
859	0,0,1,0	3,2,1,6	0,1,0,1	3,4,4,7	258	149
860	3,5,1,10	5,3,8,8	4,5,8,7	1,6,2,4	200	149
861	0,3,0,4	0,0,2,1	1,4,4,0	0,0,0,0	200	149
862	31,17,37,39	0,0,2,0	33,26,18,23	1,0,0,0	298	149
863	68,78,107,73	2,3,6,3	106,137,94,107	3,0,1,0	290	149
864	120,123,143,150	5,8,4,6	132,168,136,112	3,5,1,1	298	149
865	0,0,1,1	33,20,38,17	0,0,0,3	20,23,20,16	232	149
866	22,10,21,9	0,0,0,0	7,9,5,6	0,0,1,1	217	149
867	26,13,30,19	0,2,2,3	14,14,14,13	4,4,0,2	217	149
868	31,17,30,11	0,1,1,5	11,15,12,10	0,0,1,0	217	149
869	161,174,287,271	100,127,191,153	184,209,248,225	122,162,147,154	203	149
870	524,618,825,816	0,0,0,0	521,765,669,677	1,0,0,0	298	149
871	5,13,6,10	634,639,995,926	8,12,16,15	632,811,882,848	249	149
872	17,22,14,30	0,0,0,0	23,26,30,25	0,2,1,0	249	149
873	506,499,788,664	0,0,0,0	470,672,712,648	0,2,1,0	195	149
874	89,97,150,132	12,10,8,23	77,136,148,104	17,14,15,10	195	149
875	72,74,114,99	0,0,1,0	79,87,89,72	0,0,0,0	195	149
876	77,95,109,144	0,0,1,0	102,107,109,119	0,0,0,0	191	149
877	355,409,588,525	289,309,469,490	370,526,539,499	317,360,404,372	191	149
878	81,92,135,105	0,0,0,0	84,113,125,121	0,0,0,1	191	149
879	488,508,805,797	0,0,0,0	535,645,643,626	0,0,0,1	200	149
880	489,527,797,748	0,0,0,0	529,716,676,642	0,0,0,3	200	149
881	14,15,23,24	0,1,0,0	24,31,17,14	1,4,0,1	243	149
882	0,5,0,2	9,16,21,24	5,6,1,0	23,20,20,10	298	149
883	6,15,18,13	1,2,0,0	18,36,13,22	8,1,0,3	274	149
884	14,16,21,17	0,0,0,0	15,20,15,22	0,0,0,1	242	149
886	42,44,52,42	0,0,1,0	48,50,71,58	3,0,0,1	241	149
887	147,179,195,176	22,20,22,21	173,206,219,208	12,17,30,18	241	149
888	45,55,78,57	30,30,36,40	49,64,90,75	31,54,42,37	241	149
889	146,169,232,169	30,30,36,40	182,243,230,185	31,54,42,37	298	149
890	101,121,171,121	30,30,36,40	124,178,148,125	31,54,42,37	298	149
891	103,122,171,121	5,12,27,15	126,178,150,127	6,14,21,20	298	149
892	118,138,184,139	30,30,36,40	128,180,170,139	31,54,42,37	242	149
893	204,253,308,252	5,12,27,15	247,321,290,273	6,14,21,20	242	149
894	4,2,4,8	55,98,100,73	2,7,7,3	75,140,105,94	258	149
895	3,3,7,8	127,142,189,148	1,10,5,0	145,156,152,164	258	149
897	450,444,568,481	0,2,1,3	536,596,525,573	1,0,0,1	290	149
898	9,9,20,13	0,0,0,1	12,15,5,3	0,0,0,0	298	149
899	3,3,12,3	0,0,2,0	8,10,4,8	0,2,0,1	298	149
900	2,3,8,4	0,1,2,0	5,9,6,11	3,1,2,3	298	149
901	2,5,4,4	0,0,0,1	11,13,9,14	0,0,1,0	298	149
902	0,1,2,4	0,0,0,0	0,6,6,8	0,2,4,0	298	149
903	10,2,0,1	0,0,0,0	2,0,3,2	1,0,0,0	298	149
904	2,0,1,1	10,1,0,0	4,1,2,4	0,0,0,0	298	149
905	7,1,0,2	0,0,0,2	4,0,0,4	0,3,0,0	298	149
906	2,2,5,6	5,9,27,10	3,4,7,5	18,22,23,11	185	149
907	9,20,46,22	0,0,3,1	29,35,34,27	0,0,0,0	298	149
908	0,0,0,0	4,11,19,12	0,0,1,0	11,13,11,16	221	149
910	0,0,1,0	0,0,0,0	0,0,0,0	0,0,0,1	194	149
911	0,1,0,0	0,2,0,1	0,0,0,2	2,2,3,0	231	149
912	0,0,2,0	2,4,9,8	0,0,0,1	7,5,9,4	231	149
913	0,3,2,2	2,4,9,8	2,2,6,0	7,5,9,4	234	149
914	0,2,2,1	0,0,2,0	0,0,3,1	0,0,0,0	234	149
915	0,1,2,3	2,4,9,8	0,0,2,0	7,5,9,4	218	149
917	74,80,112,107	3,3,9,7	92,77,70,73	5,0,2,3	227	149
918	51,67,111,97	10,12,17,16	65,68,68,52	9,7,6,9	245	149
919	37,61,98,60	13,0,4,2	37,55,69,60	3,3,1,4	269	149
920	10,12,16,23	0,0,0,1	8,8,5,9	1,0,0,0	269	149
921	51,38,58,37	0,0,0,1	28,34,37,31	1,0,0,0	298	149
922	75,92,150,97	3,0,0,8	61,91,112,91	0,1,1,0	298	149
923	285,353,408,520	92,124,143,157	452,551,580,411	110,111,108,106	176	149
924	730,931,1218,1418	0,1,0,4	896,1294,1060,1054	0,0,2,5	298	149
926	2,1,4,1	0,1,0,0	3,4,2,0	0,0,1,0	298	149
927	2,0,4,1	0,1,0,0	3,3,2,0	0,0,1,0	298	149
929	0,5,0,1	0,0,0,0	3,4,10,8	0,1,0,0	298	149
930	5,34,14,28	0,0,0,0	14,37,23,20	0,0,1,0	298	149
931	9,13,18,10	0,0,0,0	12,15,25,12	0,0,1,0	298	149
932	11,10,20,10	2,0,0,0	19,10,9,10	0,0,0,0	294	149
934	11,12,22,16	33,43,56,84	10,19,27,16	46,48,37,48	231	149
935	66,93,97,137	0,0,0,0	94,94,71,84	4,0,0,0	217	149
936	81,76,104,106	0,2,1,1	71,96,114,74	0,0,0,0	214	149
938	142,183,173,166	0,2,10,0	192,184,185,136	0,1,0,0	293	149
939	46,69,114,93	0,0,2,0	88,77,82,75	0,0,0,0	270	149
941	9,19,17,11	4,1,7,2	13,13,10,5	2,0,1,1	298	149
942	13,11,11,10	1,0,0,1	5,10,9,3	0,0,0,0	298	149
943	5,1,9,3	2,3,2,1	2,1,1,1	1,6,4,2	298	149
944	6,1,1,6	2,3,2,1	4,2,3,2	1,6,4,2	298	149
945	14,11,5,13	1,0,2,1	7,12,11,4	0,1,0,0	298	149
946	7,4,6,7	1,3,5,4	2,6,5,9	0,7,2,0	262	149
949	90,82,193,133	0,0,0,0	150,126,120,132	0,2,0,0	225	149
950	33,38,48,41	0,0,0,0	34,59,43,39	0,0,1,0	200	149
951	39,35,56,56	4,3,3,2	39,39,58,60	3,5,6,4	208	149
952	134,117,210,196	6,7,14,15	161,201,168,136	2,10,13,12	273	149
953	52,60,75,78	6,7,14,15	76,100,69,54	2,10,13,12	298	149
954	25,21,37,30	0,0,0,0	22,52,42,30	0,0,0,1	173	149
956	16,21,25,40	3,1,7,4	12,28,12,15	1,7,1,0	218	149
957	48,52,103,55	0,1,1,1	70,89,86,73	1,0,0,4	298	149
958	33,68,99,63	1,0,1,0	76,71,79,81	1,1,3,0	250	149
959	89,107,198,124	1,0,0,0	129,170,165,141	0,0,1,0	298	149
960	94,103,162,89	0,1,0,0	146,187,141,103	0,1,0,0	298	149
961	96,115,174,144	1,1,0,1	191,215,212,172	0,2,0,0	298	149
963	4840,4829,7032,6139	0,1,0,0	4853,6025,5683,5202	0,0,2,0	249	149
964	5275,5311,7867,7023	3,5,2,5	5526,6722,6171,5956	6,2,2,1	284	149
965	5790,5672,8648,7308	3,2,4,3	6431,7250,6658,6175	4,7,0,0	294	149
966	1315,1349,1911,1629	3,2,4,3	1463,1645,1495,1417	4,7,0,0	204	149
967	1626,1467,2404,2133	1,2,1,0	1711,2184,1665,1710	1,0,1,0	204	149
968	3,8,9,8	1433,1234,1921,1831	9,4,6,5	1423,1576,1418,1379	212	149
969	2201,1975,3148,2824	2,4,0,3	2158,2533,2317,2306	2,4,3,0	224	149
970	518,442,717,637	0,0,0,0	503,547,494,475	0,0,0,2	184	149
971	2161,1881,3317,2615	0,0,0,0	2278,2452,2160,2283	0,0,0,2	190	149
972	620,515,872,744	0,0,0,0	625,666,613,618	0,0,1,0	190	149
973	0,0,1,0	0,0,0,0	0,0,0,2	0,0,1,0	235	149
974	915,823,1420,1129	0,0,0,0	995,1003,946,1048	0,0,0,1	235	149
975	3615,3359,5261,4568	0,0,2,0	3746,4152,3764,3820	0,0,0,0	298	149
976	2665,2671,3901,3499	0,0,0,0	2913,3161,2932,2853	0,0,0,1	197	149
977	595,656,793,1018	0,0,0,0	637,778,739,523	1,0,1,0	298	149
978	2489,2701,3373,4394	0,0,0,0	2672,3226,3064,2378	1,0,1,0	208	149
979	3811,4019,5328,6427	8,7,18,26	4133,4856,4446,3585	7,7,3,6	298	149
981	1,0,0,0	0,1,0,0	0,1,0,0	0,0,0,0	298	149
983	0,0,0,0	0,1,0,1	0,1,0,0	0,0,0,0	298	149
985	63,60,100,94	0,1,0,0	104,93,107,78	0,0,0,0	245	149
987	102,148,217,171	4,3,0,4	189,229,186,171	5,0,4,5	298	149
988	173,214,334,245	4,3,0,4	287,354,269,284	5,0,4,5	298	149
989	1,0,8,0	6,5,11,15	1,10,2,3	9,8,8,4	266	149
990	3,7,5,4	77,71,128,89	5,15,6,9	107,133,93,117	266	149
994	146,155,279,220	2,1,5,1	249,255,215,224	3,8,8,4	264	149
995	61,72,150,112	0,0,1,0	135,125,114,127	0,1,1,1	264	149
996	61,72,150,113	1,4,0,4	135,123,116,127	1,0,4,1	264	149
997	33,29,39,28	0,0,1,0	36,42,26,41	0,1,1,1	214	149
998	3,0,2,1	1,4,0,4	2,4,2,1	1,0,4,1	214	149
999	109,108,156,130	0,0,0,0	132,152,120,131	0,2,0,0	214	149
1000	43,46,57,54	0,0,0,1	57,61,54,54	0,0,2,0	214	149
1001	19,17,15,20	0,0,0,1	24,34,26,21	0,0,2,0	298	149
1002	89,81,118,98	2,0,0,1	103,125,96,101	4,1,3,0	298	149
1003	47,33,44,57	1,4,0,4	56,50,51,49	1,0,4,1	298	149
1004	47,33,43,57	0,0,0,1	56,51,50,48	0,0,2,0	298	149
1005	117,97,146,135	2,0,0,1	135,142,120,128	4,1,3,0	298	149
1006	19,18,19,21	0,0,0,0	23,33,28,25	0,1,0,0	298	149
1007	163,182,347,255	0,0,0,0	274,286,258,255	0,2,0,0	213	149
1009	15,24,48,40	0,0,2,0	31,21,23,23	0,0,1,0	225	149
1012	16,30,52,38	0,0,0,0	26,18,25,14	0,1,0,0	225	149
1013	6,9,22,4	0,0,0,0	6,9,4,5	0,1,0,0	183	149
1014	19,17,26,15	0,0,0,0	21,33,21,28	0,0,2,0	249	149
1017	17,10,43,32	0,0,1,0	36,34,29,44	0,0,0,0	284	149
1020	12,23,24,21	0,0,0,0	24,49,29,24	0,2,0,1	278	149
1022	11,17,9,18	0,3,4,0	6,29,18,11	2,6,3,3	212	149
1024	0,0,0,0	6,14,9,12	0,1,9,0	14,13,17,13	298	149
1025	199,269,349,361	0,0,1,1	289,372,328,243	0,0,0,0	208	149
1026	342,390,483,623	18,16,20,40	457,534,443,434	14,10,10,8	212	149
1027	140,191,209,258	0,0,1,0	205,210,178,216	0,0,0,0	212	149
1028	140,191,208,253	0,0,0,1	202,208,178,214	0,0,0,0	212	149
1029	158,203,230,283	22,26,39,53	214,228,194,227	23,47,38,39	212	149
1030	37,26,34,62	0,0,1,0	29,41,25,37	0,0,0,0	248	149
1031	13,10,16,28	0,0,0,1	9,8,6,3	0,0,0,0	248	149
1032	79,86,110,174	22,26,39,53	101,109,105,94	23,47,38,39	248	149
1033	172,154,226,300	0,0,3,5	208,266,228,189	3,2,0,2	248	149
1034	138,119,180,245	0,0,2,0	171,201,190,133	0,0,0,0	248	149
