IncLevel1	IncLevel2	IncLevelDifference
0.999,1.0,1.0,0.999	0.998,1.0,1.0,1.0	0.0
0.03,0.037,0.049,0.024	0.047,0.048,0.048,0.034	-0.009
1.0,1.0,1.0,1.0	0.997,1.0,1.0,1.0	0.001
0.207,0.11,0.226,0.102	0.087,0.201,0.229,0.1	0.007
0.946,0.91,1.0,0.794	0.771,0.974,1.0,0.888	0.004
0.048,0.043,0.075,0.045	0.036,0.096,0.116,0.065	-0.026
1.0,1.0,1.0,0.848	0.871,0.962,0.961,1.0	0.013
0.849,0.918,0.979,0.89	0.946,0.899,0.917,0.93	-0.014
0.9,0.983,0.923,0.957	0.987,0.977,0.985,1.0	-0.046
0.034,0.061,0.063,0.036	0.059,0.069,0.055,0.063	-0.013
1.0,1.0,1.0,1.0	0.978,1.0,1.0,1.0	0.006
1.0,0.917,0.957,0.878	0.903,0.961,0.849,0.889	0.037
0.039,0.059,0.049,0.04	0.035,0.041,0.056,0.052	0.001
0.191,0.245,0.287,0.177	0.275,0.206,0.249,0.213	-0.011
0.208,0.281,0.256,0.132	0.259,0.246,0.233,0.238	-0.025
0.646,0.661,0.664,0.546	0.636,0.72,0.726,0.752	-0.079
0.884,0.832,0.87,0.83	0.875,0.865,0.898,0.858	-0.02
0.164,0.068,0.159,0.039	0.128,0.169,0.035,0.0	0.024
1.0,0.963,0.997,0.979	0.972,0.987,0.983,0.981	0.004
0.818,0.808,0.859,0.836	0.788,0.878,0.813,0.861	-0.005
0.358,0.314,0.387,0.363	0.377,0.468,0.338,0.348	-0.027
0.018,0.03,0.036,0.018	0.037,0.031,0.052,0.037	-0.014
0.348,0.554,0.095,0.192	0.201,0.233,0.703,0.415	-0.091
0.697,1.0,0.697,1.0	1.0,1.0,1.0,1.0	-0.151
0.011,0.003,0.007,0.004	0.006,0.015,0.005,0.006	-0.002
0.147,0.341,0.079,0.341	0.069,0.393,0.158,0.28	0.002
0.07,0.028,0.144,0.062	0.086,0.064,0.087,0.098	-0.008
0.088,0.135,0.116,0.106	0.114,0.161,0.136,0.143	-0.027
0.319,0.221,0.215,0.334	0.28,0.276,0.158,0.223	0.038
0.008,0.021,0.004,0.007	0.022,0.016,0.015,0.016	-0.007
0.056,0.061,0.067,0.045	0.074,0.094,0.057,0.083	-0.02
0.425,0.301,0.574,0.575	0.482,0.564,0.898,0.538	-0.152
0.04,0.023,0.017,0.021	0.032,0.034,0.011,0.039	-0.004
0.105,0.177,0.143,0.163	0.161,0.226,0.225,0.21	-0.058
0.222,0.194,0.257,0.088	0.36,0.301,0.349,0.213	-0.116
0.202,0.165,0.255,0.102	0.352,0.236,0.397,0.252	-0.128
0.0,0.003,0.0,0.0	0.0,0.004,0.003,0.003	-0.002
0.019,0.017,0.025,0.017	0.022,0.017,0.03,0.028	-0.005
0.004,0.013,0.015,0.014	0.005,0.008,0.012,0.011	0.002
0.276,0.325,0.395,0.386	0.335,0.283,0.305,0.343	0.029
0.051,0.04,0.047,0.051	0.079,0.12,0.122,0.083	-0.054
0.267,0.302,0.346,0.182	0.328,0.358,0.28,0.31	-0.045
0.002,0.001,0.004,0.002	0.0,0.012,0.003,0.004	-0.002
0.03,0.037,0.022,0.023	0.037,0.033,0.011,0.023	0.002
0.045,0.053,0.065,0.04	0.097,0.094,0.071,0.062	-0.03
0.78,0.864,0.927,0.79	0.913,0.822,0.859,0.886	-0.03
0.0,0.0,0.0,0.245	NA,0.0,0.0,NA	0.061
0.117,0.0,0.241,0.081	0.166,0.0,0.373,0.09	-0.048
0.263,0.257,0.16,0.101	0.153,0.164,0.072,0.192	0.05
0.038,0.056,0.063,0.092	0.189,0.043,0.062,0.09	-0.034
0.143,0.229,0.355,0.229	0.4,0.373,0.234,0.218	-0.067
0.764,1.0,0.961,1.0	0.851,0.866,1.0,0.916	0.023
0.81,0.739,0.728,0.761	0.486,0.561,0.523,0.703	0.191
0.109,0.114,0.115,0.093	0.116,0.115,0.117,0.125	-0.01
0.032,0.041,0.022,0.018	0.013,0.045,0.02,0.017	0.005
NA,NA,0.0,0.078	0.0,0.185,0.0,0.0	-0.007
0.027,0.03,0.022,0.027	0.028,0.027,0.03,0.036	-0.004
0.023,0.022,0.022,0.02	0.024,0.021,0.024,0.029	-0.003
0.922,0.965,0.87,0.864	0.951,0.914,0.897,0.878	-0.005
0.251,0.299,0.269,0.251	0.323,0.317,0.274,0.309	-0.038
0.283,0.252,0.281,0.237	0.301,0.318,0.257,0.251	-0.019
0.241,0.241,0.128,0.26	0.354,0.324,0.278,0.291	-0.094
1.0,0.873,0.834,0.915	1.0,0.883,0.943,0.894	-0.025
0.305,0.027,0.034,0.046	0.216,0.12,0.045,0.149	-0.029
0.0,0.026,0.049,0.0	0.0,0.0,0.0,0.0	0.019
0.456,0.26,0.384,0.209	0.302,0.44,0.119,0.548	-0.025
0.34,0.113,0.207,0.065	0.142,0.229,0.067,0.155	0.033
0.025,0.021,0.009,0.016	0.009,0.01,0.041,0.01	0.0
0.951,0.955,0.952,0.949	0.95,0.952,0.947,0.958	0.0
0.003,0.002,0.003,0.003	0.003,0.003,0.004,0.003	-0.001
0.023,0.026,0.021,0.022	0.02,0.037,0.03,0.048	-0.011
1.0,0.259,0.532,0.44	0.702,0.713,0.359,0.624	-0.042
0.019,0.011,0.032,0.016	0.026,0.042,0.024,0.02	-0.009
0.235,0.251,0.283,0.16	0.271,0.293,0.274,0.283	-0.048
NA,0.0,1.0,0.494	NA,1.0,0.363,NA	-0.183
0.875,0.887,0.855,0.865	0.86,0.88,0.861,0.889	-0.002
0.735,0.738,0.716,0.698	0.763,0.753,0.727,0.737	-0.023
0.212,0.076,0.209,0.248	0.205,0.121,0.198,0.19	0.008
1.0,0.881,1.0,0.82	1.0,0.948,0.901,1.0	-0.037
0.084,0.096,0.127,0.107	0.146,0.221,0.13,0.107	-0.048
0.128,0.035,0.087,0.078	0.073,0.141,0.116,0.07	-0.018
1.0,1.0,0.96,1.0	0.976,1.0,1.0,0.977	0.002
0.285,0.364,0.306,0.221	0.292,0.284,0.416,0.446	-0.065
0.0,0.0,0.0,0.058	0.0,0.126,0.0,0.126	-0.049
0.016,0.03,0.052,0.017	0.026,0.041,0.042,0.034	-0.007
0.322,0.096,0.169,0.125	0.251,0.217,0.103,0.199	-0.014
0.002,0.001,0.005,0.001	0.001,0.002,0.001,0.001	0.001
1.0,1.0,1.0,1.0	0.974,1.0,1.0,1.0	0.006
0.21,0.143,0.368,0.2	0.347,0.352,0.421,0.151	-0.087
0.441,1.0,0.184,0.356	0.39,0.259,0.403,0.295	0.158
0.021,0.021,0.03,0.015	0.025,0.024,0.036,0.03	-0.007
0.031,0.048,0.023,0.006	0.0,0.015,0.018,0.028	0.012
1.0,0.55,0.504,1.0	1.0,0.786,1.0,0.733	-0.116
0.255,0.512,0.352,0.232	0.401,0.428,0.368,0.567	-0.103
0.092,0.219,0.04,0.074	0.046,0.072,0.062,0.02	0.056
0.554,0.887,0.225,0.383	0.509,0.321,0.398,0.249	0.143
0.053,0.07,0.103,0.067	0.149,0.135,0.141,0.139	-0.068
0.0,0.0,0.0,0.008	0.0,0.0,0.007,0.0	0.0
1.0,1.0,1.0,1.0	1.0,1.0,0.993,1.0	0.002
0.061,0.126,0.036,0.04	0.208,0.112,0.156,0.053	-0.067
0.022,0.026,0.023,0.018	0.039,0.04,0.041,0.023	-0.013
0.063,0.065,0.108,0.054	0.092,0.103,0.078,0.091	-0.019
0.027,0.023,0.03,0.023	0.03,0.03,0.025,0.028	-0.002
0.502,0.553,0.599,0.412	0.627,0.626,0.558,0.523	-0.067
0.016,0.058,0.093,0.063	0.066,0.048,0.046,0.024	0.012
1.0,1.0,0.981,1.0	1.0,1.0,0.986,1.0	-0.001
0.009,0.013,0.032,0.014	0.031,0.037,0.047,0.006	-0.013
0.055,0.085,0.064,0.111	0.046,0.067,0.035,0.07	0.024
0.3,0.326,0.346,0.266	0.407,0.396,0.47,0.382	-0.104
0.045,0.064,0.067,0.046	0.06,0.066,0.073,0.056	-0.008
0.597,0.783,0.68,0.59	0.798,0.608,0.87,0.801	-0.107
0.949,0.955,0.942,0.947	0.969,0.988,0.949,0.97	-0.021
0.731,0.825,0.814,0.599	0.753,0.819,0.843,0.813	-0.065
0.809,0.795,0.754,0.728	0.772,0.872,0.833,0.844	-0.059
0.133,0.037,0.11,0.096	0.1,0.08,0.112,0.152	-0.017
0.044,0.046,0.024,0.028	0.077,0.049,0.072,0.038	-0.024
0.804,1.0,0.955,0.841	0.829,0.758,0.951,0.667	0.099
0.087,0.126,0.15,0.064	0.16,0.156,0.162,0.136	-0.047
1.0,NA,0.0,0.0	0.421,1.0,0.0,1.0	-0.272
1.0,0.706,1.0,0.855	1.0,1.0,1.0,1.0	-0.11
0.136,0.089,0.121,0.064	0.067,0.11,0.128,0.088	0.004
0.034,0.04,0.038,0.02	0.045,0.053,0.055,0.042	-0.016
1.0,1.0,1.0,1.0	0.861,1.0,1.0,1.0	0.035
0.005,0.004,0.008,0.005	0.006,0.009,0.009,0.009	-0.003
0.025,0.021,0.031,0.015	0.03,0.034,0.034,0.024	-0.007
1.0,0.844,1.0,0.984	0.783,0.792,0.815,0.896	0.135
0.773,1.0,0.936,1.0	0.922,1.0,1.0,1.0	-0.053
1.0,0.937,1.0,1.0	1.0,0.952,1.0,1.0	-0.004
0.139,0.113,0.097,0.109	0.12,0.11,0.152,0.142	-0.017
0.029,0.085,0.0,0.091	0.214,0.257,0.186,0.079	-0.133
0.023,0.016,0.014,0.02	0.024,0.031,0.034,0.037	-0.013
0.101,0.091,0.147,0.06	0.075,0.056,0.126,0.127	0.004
0.03,0.021,0.034,0.016	0.02,0.017,0.029,0.028	0.002
0.024,0.012,0.032,0.01	0.037,0.015,0.04,0.019	-0.008
0.011,0.017,0.008,0.012	0.016,0.006,0.008,0.011	0.002
0.011,0.033,0.025,0.025	0.07,0.015,0.03,0.036	-0.014
0.014,0.025,0.026,0.011	0.014,0.049,0.026,0.035	-0.012
0.383,0.0,0.03,0.134	0.189,0.0,1.0,1.0	-0.41
0.943,0.919,0.949,0.944	0.946,0.925,0.884,0.892	0.027
0.969,0.777,0.946,0.851	0.888,0.949,0.849,0.814	0.011
0.961,0.797,0.973,0.928	0.895,1.0,1.0,1.0	-0.059
0.376,0.337,0.421,0.207	0.307,0.493,0.441,0.473	-0.093
0.035,0.309,0.272,0.055	0.143,0.138,0.2,0.304	-0.028
0.15,0.0,0.182,0.034	0.072,0.065,0.274,0.255	-0.075
0.667,0.752,0.791,0.706	0.697,0.695,0.674,0.723	0.032
0.0,0.0,NA,0.083	NA,0.108,0.0,0.233	-0.086
0.625,0.683,1.0,0.738	0.575,0.93,0.706,0.701	0.033
0.336,0.112,0.0,0.0	0.0,0.0,NA,0.0	0.112
0.454,1.0,0.783,0.753	1.0,0.714,0.597,0.816	-0.034
1.0,0.974,1.0,1.0	1.0,1.0,0.979,1.0	-0.001
0.008,0.018,0.019,0.01	0.031,0.018,0.021,0.016	-0.008
0.024,0.037,0.037,0.02	0.026,0.032,0.028,0.026	0.002
0.147,0.108,0.142,0.061	0.105,0.19,0.176,0.09	-0.026
1.0,1.0,0.974,1.0	1.0,1.0,1.0,1.0	-0.006
0.051,0.0,0.046,0.041	0.0,0.0,0.024,0.094	0.005
0.053,0.118,0.042,0.04	0.016,0.019,0.024,0.009	0.046
0.018,0.021,0.04,0.018	0.026,0.037,0.028,0.033	-0.007
0.016,0.026,0.052,0.019	0.029,0.035,0.037,0.023	-0.003
0.011,0.02,0.023,0.012	0.021,0.026,0.024,0.02	-0.006
0.961,1.0,0.983,1.0	0.982,0.982,0.935,1.0	0.011
0.033,0.0,0.029,0.015	0.015,0.048,0.037,0.022	-0.011
0.96,1.0,0.903,1.0	0.926,0.921,0.944,0.978	0.023
0.105,0.121,0.137,0.112	0.12,0.115,0.125,0.101	0.004
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.963	0.009
0.076,0.138,0.158,0.095	0.146,0.167,0.189,0.128	-0.041
0.103,0.126,0.147,0.078	0.225,0.162,0.187,0.146	-0.067
0.2,0.167,0.244,0.189	0.265,0.261,0.205,0.25	-0.045
0.023,0.017,0.029,0.03	0.031,0.032,0.05,0.054	-0.017
0.028,0.041,0.029,0.025	0.016,0.048,0.027,0.043	-0.003
0.234,0.248,0.294,0.221	0.291,0.28,0.262,0.249	-0.021
0.008,0.011,0.014,0.005	0.013,0.01,0.01,0.011	-0.001
0.941,0.936,0.938,0.951	0.945,0.93,0.941,0.92	0.008
0.19,0.151,0.165,0.128	0.136,0.155,0.206,0.191	-0.013
1.0,1.0,0.475,0.185	0.833,0.694,0.76,0.784	-0.103
0.43,0.376,1.0,1.0	0.475,0.376,0.413,0.547	0.249
1.0,1.0,0.71,1.0	0.786,1.0,1.0,1.0	-0.019
0.085,0.066,0.095,0.036	0.088,0.097,0.12,0.127	-0.037
0.004,0.017,0.028,0.007	0.018,0.016,0.029,0.014	-0.005
0.055,0.036,0.045,0.042	0.07,0.053,0.052,0.065	-0.015
0.04,0.025,0.041,0.021	0.116,0.062,0.056,0.065	-0.043
1.0,0.756,0.896,0.871	0.892,0.881,0.739,0.867	0.036
0.03,0.092,0.151,0.078	0.054,0.088,0.059,0.059	0.023
0.046,0.041,0.057,0.039	0.04,0.056,0.037,0.056	-0.002
0.054,0.036,0.04,0.019	0.034,0.035,0.071,0.059	-0.013
0.589,0.906,0.685,0.762	0.57,0.623,0.774,0.877	0.024
1.0,1.0,1.0,1.0	0.902,1.0,1.0,1.0	0.024
0.517,0.169,0.365,0.475	0.865,0.507,0.681,0.497	-0.256
0.044,0.057,0.048,0.031	0.052,0.051,0.062,0.054	-0.01
0.262,0.404,0.145,0.184	0.366,0.295,0.337,0.221	-0.056
0.055,0.122,0.224,0.175	0.149,0.16,0.224,0.208	-0.041
0.09,0.091,0.074,0.089	0.085,0.101,0.111,0.122	-0.019
0.077,0.085,0.159,0.118	0.128,0.155,0.17,0.193	-0.052
0.077,0.106,0.138,0.094	0.154,0.117,0.157,0.066	-0.02
0.058,0.211,0.023,0.113	0.16,0.329,0.407,0.222	-0.178
0.061,0.075,0.059,0.055	0.085,0.098,0.081,0.093	-0.027
0.015,0.019,0.005,0.01	0.026,0.023,0.019,0.019	-0.01
0.007,0.02,0.032,0.021	0.014,0.042,0.022,0.046	-0.011
0.006,0.002,0.004,0.005	0.004,0.007,0.005,0.003	-0.0
0.017,0.017,0.019,0.014	0.034,0.029,0.041,0.024	-0.015
0.019,0.028,0.026,0.014	0.024,0.03,0.025,0.031	-0.006
0.0,0.001,0.002,0.001	0.036,0.001,0.005,0.001	-0.01
0.001,0.001,0.002,0.002	0.001,0.001,0.001,0.002	0.0
0.239,0.211,0.264,0.215	0.362,0.29,0.33,0.369	-0.106
0.117,0.128,0.165,0.115	0.164,0.156,0.132,0.174	-0.025
0.108,0.112,0.13,0.082	0.161,0.12,0.148,0.101	-0.025
0.921,0.837,0.909,0.86	0.924,0.903,0.868,0.793	0.01
0.052,0.089,0.098,0.046	0.079,0.099,0.096,0.101	-0.023
0.787,0.974,0.97,0.929	0.896,0.905,0.938,0.954	-0.008
0.039,0.054,0.059,0.04	0.066,0.072,0.09,0.079	-0.029
0.927,0.967,1.0,1.0	0.939,0.977,0.947,1.0	0.008
1.0,0.954,0.964,1.0	0.929,0.969,0.926,0.976	0.029
1.0,0.304,0.086,0.0	0.0,0.11,0.0,0.158	0.281
1.0,0.207,0.534,0.0	0.735,0.448,0.427,0.224	-0.023
1.0,1.0,0.685,0.462	0.775,1.0,0.579,0.741	0.013
0.01,0.005,0.009,0.001	0.005,0.002,0.006,0.002	0.003
0.043,0.056,0.064,0.029	0.034,0.05,0.104,0.035	-0.008
0.043,0.023,0.051,0.027	0.046,0.044,0.033,0.04	-0.005
0.078,0.091,0.084,0.042	0.133,0.146,0.142,0.114	-0.06
0.024,0.026,0.02,0.012	0.021,0.028,0.014,0.025	-0.001
0.654,0.545,0.449,0.411	0.641,0.467,0.538,0.592	-0.045
0.945,0.869,0.931,0.805	1.0,0.972,0.89,0.923	-0.059
0.0,0.0,0.067,0.0	0.055,0.114,0.125,0.075	-0.076
1.0,0.551,1.0,1.0	1.0,1.0,0.584,1.0	-0.008
0.902,0.959,0.907,0.942	0.967,0.891,0.922,0.926	0.001
0.403,0.411,0.447,0.529	0.576,0.599,0.447,0.482	-0.079
0.666,0.616,0.66,0.705	0.778,0.643,0.677,0.715	-0.041
1.0,1.0,0.969,1.0	1.0,1.0,0.835,1.0	0.033
0.898,0.555,0.624,0.69	0.666,0.728,0.635,0.773	-0.009
0.075,0.082,0.172,0.0	0.125,0.13,0.193,0.144	-0.066
0.029,0.071,0.064,0.013	0.065,0.067,0.084,0.058	-0.024
1.0,1.0,0.943,1.0	1.0,1.0,1.0,1.0	-0.014
0.924,0.814,0.863,0.775	0.894,0.802,0.776,0.777	0.032
0.937,0.909,0.895,0.811	0.902,0.866,0.837,0.871	0.019
0.258,0.304,0.427,0.254	0.42,0.383,0.365,0.379	-0.076
0.039,0.06,0.06,0.032	0.106,0.07,0.072,0.065	-0.03
0.046,0.048,0.057,0.036	0.063,0.079,0.079,0.07	-0.026
0.778,0.791,0.858,0.733	0.843,0.832,0.877,0.901	-0.073
0.995,1.0,1.0,1.0	0.998,1.0,0.998,0.998	0.0
0.069,0.101,0.077,0.052	0.089,0.078,0.118,0.069	-0.014
0.053,0.061,0.076,0.028	0.065,0.045,0.057,0.048	0.001
0.234,0.258,0.26,0.146	0.238,0.27,0.31,0.294	-0.054
0.512,0.51,0.625,0.459	0.524,0.612,0.52,0.568	-0.03
0.079,0.077,0.067,0.035	0.085,0.049,0.083,0.032	0.002
0.058,0.09,0.124,0.083	0.097,0.119,0.093,0.105	-0.015
0.128,0.107,0.221,0.125	0.142,0.176,0.121,0.129	0.003
0.309,0.082,0.0,1.0	0.166,0.23,0.359,0.0	0.159
1.0,0.537,1.0,1.0	0.71,0.803,0.621,1.0	0.101
0.003,0.0,0.008,0.009	0.008,0.012,0.009,0.016	-0.006
NA,NA,1.0,1.0	0.137,1.0,NA,1.0	0.288
0.654,0.59,0.653,0.652	0.663,0.715,0.609,0.75	-0.047
0.997,1.0,1.0,0.997	1.0,1.0,1.0,1.0	-0.002
0.347,0.553,0.51,0.138	0.15,0.374,0.645,0.307	0.018
0.012,0.015,0.029,0.018	0.024,0.024,0.027,0.021	-0.006
1.0,1.0,1.0,0.998	0.998,0.998,0.995,1.0	0.002
0.343,0.193,0.335,0.163	0.181,0.221,0.289,0.3	0.011
0.094,0.086,0.073,0.064	0.102,0.087,0.069,0.091	-0.008
0.118,0.05,0.045,0.04	0.069,0.067,0.14,0.047	-0.018
0.012,0.009,0.013,0.008	0.012,0.014,0.012,0.015	-0.003
0.026,0.026,0.022,0.017	0.026,0.045,0.043,0.043	-0.016
0.871,0.851,0.845,0.798	0.894,0.832,0.805,0.859	-0.006
0.783,0.906,0.706,0.737	1.0,0.595,0.737,0.722	0.02
0.09,0.087,0.12,0.045	0.1,0.067,0.095,0.137	-0.014
0.007,0.018,0.014,0.008	0.018,0.015,0.02,0.019	-0.006
0.134,0.119,0.076,0.223	0.114,0.232,0.106,0.149	-0.012
0.064,0.079,0.082,0.04	0.097,0.087,0.106,0.106	-0.033
0.103,1.0,0.598,0.222	0.314,0.478,0.748,0.103	0.07
0.658,0.567,0.581,0.561	0.59,0.738,0.657,0.739	-0.089
0.047,0.035,0.145,0.042	0.182,0.071,0.143,0.112	-0.06
1.0,1.0,0.944,0.825	1.0,0.732,1.0,1.0	0.009
0.015,0.01,0.008,0.009	0.044,0.0,0.0,0.0	-0.0
0.367,0.245,0.411,0.219	0.39,0.306,0.298,0.245	0.001
0.293,0.291,0.325,0.284	0.354,0.328,0.397,0.339	-0.056
NA,1.0,NA,NA	1.0,NA,NA,0.237	0.381
0.081,0.216,0.161,0.116	0.236,0.186,0.281,0.263	-0.098
0.685,0.737,0.852,0.736	0.66,0.601,0.632,0.677	0.11
0.227,0.15,0.213,0.129	0.218,0.263,0.301,0.274	-0.084
1.0,0.794,0.835,0.766	1.0,1.0,0.846,0.946	-0.099
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.991	0.002
0.885,0.924,0.922,0.924	0.922,0.923,0.962,0.951	-0.026
1.0,NA,1.0,0.0	1.0,0.0,NA,1.0	0.0
0.054,0.088,0.104,0.037	0.063,0.097,0.09,0.056	-0.006
0.044,0.024,0.065,0.057	0.062,0.023,0.063,0.055	-0.003
0.026,0.054,0.098,0.027	0.081,0.066,0.028,0.032	-0.001
0.0,0.017,0.009,0.055	0.017,0.019,0.021,0.03	-0.002
0.056,0.078,0.053,0.051	0.069,0.074,0.1,0.098	-0.026
0.045,0.039,0.044,0.029	0.056,0.051,0.05,0.045	-0.011
0.87,0.905,0.926,0.903	0.944,1.0,0.961,0.973	-0.068
1.0,1.0,1.0,1.0	1.0,0.979,1.0,1.0	0.005
0.041,0.04,0.053,0.029	0.071,0.074,0.087,0.058	-0.032
1.0,1.0,1.0,1.0	1.0,0.941,0.979,0.972	0.027
1.0,0.959,1.0,0.966	1.0,1.0,1.0,0.906	0.005
1.0,1.0,1.0,1.0	0.97,1.0,1.0,1.0	0.008
0.978,0.966,0.978,0.951	0.916,0.976,0.987,0.982	0.003
0.127,0.116,0.161,0.072	0.146,0.127,0.154,0.12	-0.018
0.197,0.151,0.13,0.095	0.212,0.186,0.126,0.158	-0.027
0.987,0.964,1.0,1.0	0.991,0.985,0.966,1.0	0.002
0.013,0.022,0.045,0.031	0.025,0.048,0.044,0.037	-0.011
0.011,0.021,0.014,0.019	0.024,0.028,0.023,0.007	-0.004
0.0,NA,0.0,NA	0.238,0.118,0.0,0.319	-0.169
0.015,0.03,0.023,0.011	0.034,0.022,0.019,0.029	-0.006
1.0,1.0,0.974,1.0	1.0,1.0,1.0,0.958	0.004
1.0,0.0,0.164,0.0	0.44,0.089,1.0,1.0	-0.341
0.126,0.117,0.166,0.094	0.174,0.162,0.151,0.158	-0.036
0.073,0.041,0.064,0.089	0.102,0.082,0.079,0.065	-0.015
0.176,0.533,0.211,0.138	0.401,0.279,0.334,0.436	-0.098
0.115,0.148,0.194,0.134	0.191,0.161,0.179,0.158	-0.024
0.415,0.446,0.598,0.413	0.552,0.547,0.554,0.523	-0.076
0.168,0.354,0.484,0.429	0.704,0.442,0.442,0.311	-0.116
0.071,0.05,0.055,0.029	0.051,0.06,0.035,0.049	0.002
1.0,1.0,1.0,0.624	1.0,1.0,1.0,1.0	-0.094
0.23,0.17,0.206,0.039	0.186,0.296,0.097,0.327	-0.065
0.029,0.147,0.098,0.046	0.1,0.174,0.156,0.101	-0.053
0.031,0.044,0.027,0.079	0.098,0.059,0.098,0.088	-0.04
0.043,0.074,0.06,0.071	0.054,0.066,0.062,0.139	-0.018
0.038,0.042,0.075,0.017	0.046,0.069,0.029,0.043	-0.004
0.28,0.321,0.308,0.29	0.288,0.295,0.298,0.35	-0.008
0.0,0.09,0.153,0.142	0.058,0.0,0.166,0.11	0.013
0.109,0.062,0.149,0.139	0.154,0.085,0.184,0.185	-0.037
0.07,0.085,0.064,0.037	0.068,0.113,0.081,0.069	-0.019
0.103,0.071,0.091,0.061	0.081,0.114,0.086,0.098	-0.013
0.07,0.045,0.055,0.042	0.057,0.044,0.06,0.048	0.001
0.0,0.0,0.028,0.0	0.017,0.048,0.061,0.071	-0.042
0.346,0.346,0.318,0.26	0.317,0.35,0.288,0.258	0.014
0.268,0.169,0.344,0.092	0.0,0.443,0.379,0.132	-0.02
NA,NA,0.0,NA	NA,0.0,1.0,NA	-0.5
0.047,0.033,0.056,0.028	0.056,0.061,0.057,0.065	-0.019
0.88,0.904,0.871,0.91	0.844,0.95,0.986,0.984	-0.05
0.227,0.201,0.243,0.212	0.24,0.203,0.163,0.212	0.016
1.0,1.0,1.0,1.0	1.0,0.95,1.0,0.944	0.026
0.089,0.0,0.075,NA	0.327,0.109,1.0,0.327	-0.386
1.0,0.0,0.153,0.0	0.352,NA,1.0,0.0	-0.162
0.051,0.053,0.055,0.036	0.056,0.052,0.048,0.042	-0.001
0.222,0.206,0.382,0.276	0.361,0.243,0.269,0.279	-0.017
0.103,0.174,0.237,0.065	0.227,0.186,0.136,0.193	-0.041
0.889,0.796,0.803,0.8	0.928,0.796,0.813,0.95	-0.05
0.02,0.075,0.131,0.174	0.061,0.09,0.053,0.089	0.027
0.054,0.058,0.073,0.047	0.079,0.115,0.079,0.079	-0.03
0.151,0.176,0.161,0.105	0.224,0.182,0.174,0.235	-0.056
0.015,0.015,0.021,0.011	0.013,0.016,0.021,0.019	-0.002
0.068,0.033,0.049,0.036	0.098,0.087,0.096,0.054	-0.037
0.043,0.031,0.047,0.045	0.036,0.064,0.044,0.061	-0.01
0.159,0.059,0.067,0.123	0.365,0.084,0.023,0.04	-0.026
0.152,0.27,0.256,0.088	0.278,0.209,0.155,0.11	0.004
0.012,0.01,0.016,0.008	0.014,0.015,0.012,0.013	-0.002
0.0,0.259,0.167,0.0	0.0,0.149,0.149,NA	0.007
0.374,0.346,0.347,0.32	0.351,0.382,0.375,0.325	-0.012
0.009,0.053,0.042,0.051	0.107,0.054,0.111,0.037	-0.038
0.891,0.773,0.873,0.8	0.973,0.957,0.811,0.921	-0.081
0.102,0.052,0.055,0.141	0.118,0.15,0.107,0.091	-0.029
0.0,0.0,0.055,0.0	0.0,0.0,0.081,0.0	-0.007
0.0,0.0,0.286,0.0	0.0,0.103,0.0,0.0	0.046
1.0,1.0,1.0,NA	NA,1.0,0.206,1.0	0.265
0.342,0.206,0.0,0.0	0.0,0.069,0.094,0.342	0.011
0.012,0.01,0.015,0.013	0.021,0.035,0.006,0.013	-0.006
0.542,0.401,0.446,0.389	0.453,0.515,0.419,0.578	-0.047
0.952,1.0,1.0,1.0	1.0,0.973,1.0,1.0	-0.005
0.687,0.701,0.781,0.728	0.817,0.787,0.838,0.689	-0.058
0.018,0.049,0.036,0.029	0.018,0.043,0.031,0.02	0.005
0.033,0.034,0.081,0.027	0.051,0.04,0.038,0.035	0.003
0.0,0.0,0.0,0.008	0.0,0.01,0.0,0.0	-0.001
1.0,0.0,0.0,0.0	NA,0.0,0.0,0.0	0.25
0.033,0.046,0.033,0.028	0.051,0.05,0.035,0.056	-0.013
0.181,0.347,0.399,0.181	0.365,0.469,1.0,0.429	-0.289
1.0,1.0,1.0,1.0	1.0,1.0,0.849,1.0	0.038
0.081,0.065,0.134,0.075	0.103,0.083,0.064,0.085	0.005
0.939,1.0,0.964,0.939	0.967,0.985,1.0,0.886	0.001
0.101,0.083,0.092,0.061	0.083,0.08,0.088,0.076	0.003
0.185,0.213,0.255,0.166	0.278,0.29,0.225,0.317	-0.073
0.018,0.074,0.059,0.017	0.051,0.088,0.073,0.041	-0.021
0.121,0.077,0.167,0.101	0.128,0.109,0.183,0.167	-0.03
0.503,0.336,0.559,1.0	0.736,0.336,0.503,0.372	0.113
0.975,0.968,0.897,0.973	0.951,0.948,0.984,0.983	-0.013
0.348,0.364,0.384,0.28	0.459,0.409,0.491,0.413	-0.099
0.724,0.916,0.781,0.863	1.0,0.923,0.764,0.814	-0.054
0.136,0.096,0.192,0.057	0.139,0.169,0.202,0.138	-0.042
0.519,0.573,0.592,0.484	0.664,0.553,0.383,0.539	0.007
0.932,1.0,0.927,1.0	1.0,1.0,1.0,1.0	-0.035
0.81,1.0,1.0,0.939	0.958,0.865,0.733,0.953	0.06
0.932,0.801,0.865,0.944	0.792,0.878,0.851,0.876	0.036
0.866,0.844,0.962,0.76	0.886,0.953,1.0,1.0	-0.102
0.08,0.081,0.115,0.085	0.085,0.119,0.115,0.084	-0.01
