IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
2,6,18,6	64,61,73,87	11,6,6,5	53,80,78,76	253	149
125,157,246,192	0,0,1,0	146,206,234,182	3,1,1,1	225	149
46,57,70,85	185,216,294,313	54,101,96,61	203,301,248,245	210	149
104,117,132,161	0,1,0,0	140,152,136,136	1,0,1,0	298	149
234,181,249,273	5,3,9,1	211,224,204,180	1,7,3,3	170	149
15,11,10,15	121,124,173,187	10,10,18,10	158,139,177,161	170	149
18,42,46,29	4,4,7,6	33,52,49,42	7,30,3,10	179	149
3,7,12,6	0,3,6,1	5,15,15,7	1,3,2,9	167	149
0,3,1,0	0,10,0,0	0,1,0,1	0,0,0,0	167	149
266,280,403,304	660,713,974,929	254,336,350,284	750,884,872,769	152	149
151,178,243,264	4,4,7,3	195,237,216,199	12,2,2,12	165	149
732,745,1143,1042	2,0,4,3	907,1026,913,905	5,11,3,2	284	149
95,101,128,87	0,5,6,6	112,149,113,142	3,4,1,4	216	149
159,147,224,162	1,0,0,0	212,224,206,236	0,0,0,0	298	149
94,83,174,114	0,7,2,1	133,136,162,141	1,0,6,2	281	149
91,117,153,127	10,13,16,12	110,157,157,152	20,17,10,23	185	149
126,131,213,129	18,21,22,22	169,188,175,168	20,34,28,24	152	149
124,108,200,175	63,47,58,65	142,147,136,150	78,62,67,40	152	149
98,68,135,117	5,8,0,8	115,125,127,109	2,6,6,3	152	149
58,50,78,77	11,15,13,17	80,75,83,79	17,12,13,12	152	149
64,71,87,60	2,7,5,1	78,80,63,55	0,5,2,2	245	149
403,448,638,724	11,11,19,13	503,667,479,448	14,19,15,24	190	149
71,65,87,64	19,19,22,20	67,71,71,74	19,34,21,31	152	149
6,11,10,11	0,0,0,0	18,26,9,26	0,1,0,0	278	149
12,17,14,16	5,6,4,4	19,38,16,30	6,8,3,6	278	149
12,17,14,16	4,6,11,6	17,37,16,30	10,11,8,6	274	149
4,6,11,6	5,6,4,4	12,12,8,6	6,8,3,6	153	149
16,19,19,20	18,12,29,25	19,20,23,15	26,27,19,26	232	149
50,35,48,50	3,0,9,9	60,58,63,52	6,5,3,4	163	149
38,56,57,73	3,3,2,0	43,66,67,39	7,5,3,5	153	149
1,1,1,1	0,0,0,0	1,3,1,1	0,1,0,0	152	149
1,0,0,0	52,63,116,97	1,2,0,0	84,93,72,80	288	149
15,26,31,23	63,88,120,141	22,51,24,36	88,120,94,105	298	149
15,29,35,32	72,85,151,134	19,52,31,29	94,119,100,128	152	149
0,0,0,0	80,75,136,90	0,1,0,0	81,132,107,110	152	149
327,333,492,562	0,0,0,9	370,493,469,432	4,3,3,3	251	149
21,20,32,15	0,0,0,1	14,18,17,21	1,0,0,1	245	149
62,49,76,59	6,0,1,1	56,66,74,70	2,4,3,1	248	149
4,2,0,0	0,0,0,0	0,2,6,1	0,0,0,1	152	149
23,29,22,28	3,2,6,3	26,37,29,32	5,6,6,0	152	149
3,1,4,1	181,215,304,239	4,1,0,0	262,319,260,196	165	149
3,9,7,13	466,435,700,724	13,17,14,12	647,742,541,483	227	149
3,8,4,10	466,435,700,724	13,13,12,5	647,742,541,483	254	149
1,1,1,3	1,2,4,6	5,1,2,1	5,5,4,8	176	149
232,255,441,328	0,6,3,3	304,331,282,299	1,2,2,2	260	149
137,128,208,176	1,2,5,3	182,187,190,163	2,4,5,5	152	149
93,111,171,144	0,0,0,3	109,132,147,116	0,2,0,0	156	149
34,40,51,44	3,6,11,13	48,49,32,44	5,9,9,15	152	149
28,30,33,24	3,4,5,1	30,51,33,24	3,6,4,3	297	149
8,2,4,2	2,2,0,1	1,9,7,5	0,4,1,1	166	149
1,0,0,2	7,16,7,11	0,3,2,0	15,18,12,15	205	149
638,684,951,957	11,8,21,15	700,830,782,705	21,13,16,13	203	149
98,116,132,133	2,0,0,0	86,121,106,87	1,1,0,1	205	149
195,188,253,250	1382,1381,2138,1938	229,225,234,211	1589,1940,1612,1563	170	149
122,161,256,184	2,0,1,0	186,222,189,179	0,0,0,0	298	149
12,13,14,14	73,101,158,131	13,26,11,19	124,136,143,109	240	149
67,102,138,105	0,0,1,0	101,118,111,118	0,0,0,0	266	149
145,196,270,200	0,0,3,0	223,222,224,211	1,1,1,0	266	149
58,61,100,71	3,0,11,10	85,70,67,57	14,8,4,17	169	149
74,108,121,123	18,20,40,26	115,125,88,84	30,13,31,23	152	149
35,27,56,35	408,493,657,655	45,46,38,25	491,642,555,492	164	149
23,21,70,50	408,493,657,655	50,52,47,60	491,642,555,492	216	149
15,16,57,44	27,22,43,29	41,41,40,50	36,35,31,15	201	149
50,99,121,86	40,55,68,48	91,98,104,110	51,65,55,64	152	149
82,124,161,132	4,3,5,8	109,117,115,122	9,10,1,6	171	149
10,14,22,18	0,0,0,2	16,12,15,22	1,0,0,0	171	149
192,218,261,246	1,1,0,0	191,264,278,248	1,0,0,0	151	149
18,25,31,30	0,0,1,0	31,30,24,28	0,0,0,0	298	149
68,58,109,77	8,7,3,5	80,85,73,62	8,6,4,9	171	149
0,2,5,2	9,3,9,9	1,5,1,3	10,5,15,14	213	149
33,57,77,50	0,0,0,1	60,72,79,92	0,1,0,0	298	149
0,1,10,4	43,37,43,43	8,3,4,4	36,52,60,54	152	149
0,0,3,0	0,0,1,1	0,0,0,0	0,0,0,2	152	149
23,23,44,20	12,17,37,16	21,29,58,31	26,31,28,17	152	149
3,9,12,2	9,11,27,14	3,9,6,2	45,43,31,26	225	149
19,11,16,7	1,0,0,2	17,32,22,16	9,3,1,0	179	149
165,163,221,155	0,3,6,0	136,247,185,167	4,4,2,1	186	149
3,0,1,1	137,154,179,165	0,1,2,3	159,191,178,152	175	149
130,125,207,186	0,0,1,0	146,190,190,152	2,4,0,1	298	149
130,121,199,184	1,3,6,4	111,175,150,148	1,3,0,0	167	149
7,5,11,4	1,2,1,5	11,6,14,13	1,5,3,0	152	149
0,0,2,2	25,34,48,18	3,3,1,5	22,28,36,33	201	149
0,0,2,2	108,107,163,154	3,3,1,5	155,146,161,162	204	149
25,34,48,18	108,107,163,154	22,28,36,33	155,146,161,162	152	149
394,362,564,471	0,0,0,0	426,509,488,456	0,0,0,1	150	149
400,379,572,480	3,4,2,0	445,518,493,461	0,2,1,2	161	149
6,17,8,9	3,4,2,0	19,9,5,6	0,2,1,2	160	149
373,329,480,358	3,1,3,1	436,413,323,408	2,3,0,1	236	149
27,32,93,35	162,174,450,190	54,91,126,65	412,470,473,372	298	149
0,0,0,0	17,12,2,7	1,0,0,0	12,12,1,15	249	149
27,43,52,33	125,156,210,122	34,30,53,51	182,172,190,198	152	149
0,0,0,0	27,38,48,50	1,1,1,1	32,41,38,30	191	149
7,11,30,20	10,14,17,21	15,13,20,18	17,12,21,26	152	149
0,0,0,3	0,1,1,0	0,0,0,2	2,1,0,0	152	149
0,0,0,1	0,1,1,0	0,0,1,1	2,1,0,0	155	149
0,0,0,1	0,0,0,3	0,0,1,1	0,0,0,2	152	149
887,969,1382,1338	155,135,188,232	950,1316,1204,943	136,199,158,117	216	149
3,3,3,3	20,14,39,19	1,4,0,4	29,30,35,27	152	149
0,0,1,2	3,2,1,0	1,0,0,1	0,1,2,2	152	149
7,26,14,29	22,27,20,17	18,20,26,19	18,24,20,10	222	149
16,34,17,21	0,0,1,2	18,25,16,12	0,0,1,0	212	149
15,14,23,9	0,0,0,0	19,27,16,19	2,0,0,0	168	149
19,32,27,45	14,30,32,40	33,33,33,23	28,46,45,26	152	149
23,28,34,27	27,17,49,25	30,32,27,29	28,23,24,21	152	149
1,0,0,0	1,4,12,2	0,0,0,0	5,8,6,2	257	149
53,58,87,64	3,9,4,7	61,87,72,66	7,10,3,2	191	149
368,424,743,436	3,9,4,7	498,515,499,434	7,10,3,2	203	149
315,369,658,376	0,3,2,4	439,437,430,370	2,9,3,2	161	149
7,3,4,4	162,167,197,251	8,6,1,8	131,179,165,157	156	149
6,18,13,12	10,14,9,16	8,9,15,11	10,19,12,16	204	149
62,61,102,85	4,7,18,3	107,111,102,103	8,11,10,8	152	149
52,48,58,50	6,14,15,14	60,38,65,54	14,18,10,16	152	149
3,1,5,13	0,0,0,0	1,1,6,9	1,3,0,2	298	149
3,1,9,13	0,0,0,0	4,2,4,10	2,1,3,0	298	149
3,1,5,12	0,0,0,0	1,1,2,9	0,0,5,0	298	149
4,0,14,6	2,5,10,1	0,7,4,3	2,3,2,3	298	149
4,0,12,6	18,22,15,12	0,7,3,3	14,23,17,18	298	149
6,9,24,12	844,867,1385,1128	10,13,17,9	967,1134,1049,1023	268	149
140,133,249,175	128,116,137,141	163,172,156,161	131,122,122,110	289	149
978,991,1610,1291	128,116,137,141	1120,1293,1188,1175	131,122,122,110	170	149
1150,1201,1825,1612	0,0,0,0	1307,1467,1359,1396	0,0,1,0	165	149
5,12,7,5	1,0,0,0	14,11,14,5	1,0,1,1	163	149
0,4,5,3	635,611,913,746	6,8,4,3	707,795,751,703	165	149
4,2,7,5	0,0,1,1	11,8,9,3	0,4,1,2	153	149
45,67,69,59	2,1,1,4	49,60,63,41	2,2,0,1	167	149
2,1,0,0	21,25,46,23	0,0,0,0	18,37,27,30	189	149
1,3,2,0	11,8,18,7	1,1,3,4	12,12,10,13	298	149
167,130,207,173	53,57,86,67	154,183,166,167	84,85,80,57	152	149
35,46,46,42	3,3,2,0	57,77,33,37	0,0,2,4	265	149
3,5,2,1	23,36,24,17	6,6,7,5	39,45,32,27	219	149
56,64,70,58	0,1,3,2	55,110,102,79	0,0,2,3	283	149
6,16,17,8	106,126,163,112	7,10,5,11	133,111,155,130	194	149
0,5,0,0	0,0,0,1	0,0,2,1	0,0,0,0	152	149
61,76,103,78	97,76,155,92	72,77,103,80	89,114,116,108	152	149
15,30,46,27	0,0,0,0	39,56,26,42	0,0,2,0	285	149
1,0,0,2	6,12,29,13	5,0,2,0	21,20,16,15	197	149
5,14,12,10	3,14,4,4	11,15,6,2	15,7,10,6	215	149
1031,1022,1555,1620	18,22,32,27	1287,1392,1218,1178	25,29,18,32	161	149
206,171,268,257	156,184,255,248	197,217,223,181	249,220,260,230	152	149
212,196,285,304	117,140,180,177	208,286,243,225	140,152,141,162	152	149
3,5,8,7	0,0,0,0	6,17,10,5	0,1,0,0	187	149
186,236,321,307	58,90,87,113	244,280,249,262	100,92,80,108	152	149
132,152,209,207	102,98,149,144	191,185,184,187	119,142,106,158	152	149
112,130,165,149	52,71,119,98	129,123,121,135	83,77,101,63	269	149
246,232,360,312	52,71,119,98	243,265,269,230	83,77,101,63	298	149
148,143,226,205	13,16,20,25	136,185,180,138	15,24,17,36	197	149
24,32,33,46	97,85,162,144	33,37,28,33	115,121,114,111	152	149
130,115,152,135	3,5,9,3	154,140,138,129	11,5,16,6	171	149
19,25,13,11	139,192,238,173	14,16,29,23	210,212,196,209	152	149
11,24,41,29	0,0,0,1	18,22,25,27	0,0,0,0	298	149
264,266,402,346	5,8,3,7	292,312,245,254	10,3,5,3	207	149
3,3,18,6	435,466,646,595	4,9,8,9	437,544,591,460	298	149
4,4,3,6	3,4,1,9	9,4,10,7	10,6,7,1	298	149
1351,1369,2041,1587	46,77,101,85	1936,1771,1561,1616	91,91,83,75	152	149
2,4,5,2	0,0,0,0	5,1,7,7	0,1,3,0	171	149
32,31,93,37	6,2,4,4	68,67,80,72	6,2,8,2	298	149
1,3,3,1	170,199,232,265	1,1,2,1	239,258,266,241	152	149
175,136,206,240	82,70,98,82	167,231,231,192	52,66,75,61	293	149
17,15,13,17	186,211,287,240	13,32,23,15	220,278,279,228	179	149
49,31,32,44	2,3,1,1	32,32,44,33	1,2,2,1	282	149
50,30,31,42	5,5,17,4	41,38,48,34	14,9,6,9	282	149
0,0,2,0	4,3,6,3	0,1,0,1	2,4,2,14	152	149
17,16,41,37	0,0,0,0	35,44,34,19	1,1,0,0	210	149
10,15,16,12	0,0,0,3	11,16,10,25	0,1,0,0	298	149
17,18,30,26	15,10,23,8	19,18,20,21	6,15,18,21	154	149
72,84,102,67	2,7,6,5	81,121,83,86	4,7,1,13	221	149
27,41,32,50	6,5,5,5	31,50,52,37	4,4,3,3	152	149
4,6,9,5	79,95,111,124	9,6,5,6	96,95,89,88	191	149
3,1,5,5	2,2,3,4	3,3,4,4	1,1,0,2	191	149
90,87,117,112	2,8,6,2	122,111,87,101	4,5,4,3	245	149
66,52,78,86	2,8,6,2	79,77,74,69	4,5,4,3	270	149
6,7,5,9	30,41,44,35	4,8,12,7	47,42,25,39	174	149
0,5,3,4	0,0,0,0	10,6,0,6	0,0,1,0	161	149
63,54,76,84	1,0,1,2	78,72,71,65	2,1,2,0	270	149
14,11,16,29	2,4,0,2	16,29,15,15	2,7,0,1	152	149
11,20,46,19	3,1,1,3	15,30,34,19	0,1,1,2	202	149
18,23,57,24	17,7,33,41	20,45,44,23	21,34,20,20	251	149
10,4,12,8	17,7,33,41	5,16,11,6	21,34,20,20	198	149
0,2,0,3	18,27,36,34	3,0,2,1	17,42,28,19	216	149
3,3,11,6	5,5,11,7	5,11,5,7	7,14,1,1	152	149
17,14,18,15	10,10,22,15	12,15,8,4	12,16,17,13	152	149
27,31,49,17	12,12,14,3	42,33,36,30	8,5,9,16	152	149
31,18,50,25	215,312,405,334	23,32,28,24	352,355,321,308	152	149
0,1,6,4	0,0,0,0	2,5,1,1	0,0,2,0	152	149
9,14,25,5	14,12,25,25	10,20,5,13	35,22,23,21	251	149
13,11,24,3	14,12,25,25	19,31,12,23	35,22,23,21	298	149
12,4,10,8	1,4,7,4	21,25,16,25	3,2,0,0	298	149
13,15,14,11	4,5,9,5	15,12,15,1	3,4,2,4	157	149
185,163,234,200	0,1,0,0	231,235,229,184	0,1,0,0	298	149
0,0,0,0	0,1,2,0	1,0,0,0	8,1,0,3	298	149
0,0,0,0	2,0,2,0	2,0,0,0	0,4,0,2	164	149
346,387,600,454	18,9,19,13	425,542,514,440	16,30,22,24	154	149
9,27,27,10	0,0,1,0	14,23,21,25	1,0,1,1	203	149
42,84,131,64	131,135,187,133	78,86,95,79	183,169,142,174	298	149
99,105,135,98	4,3,1,4	118,133,121,119	0,0,4,2	298	149
218,215,283,208	4,3,1,4	289,281,238,274	0,0,4,2	270	149
0,0,0,1	8,13,6,8	3,1,0,2	4,10,20,14	298	149
1,4,0,0	176,182,262,275	0,0,0,1	168,203,181,161	167	149
0,0,0,0	0,0,5,0	0,0,1,0	0,0,2,3	176	149
528,493,732,794	1,0,0,0	608,691,676,636	0,0,0,4	152	149
7,16,16,15	2630,2915,4010,4320	12,20,11,12	2802,3574,3430,2766	170	149
183,240,254,298	0,5,0,3	199,351,240,219	0,0,0,0	298	149
29,54,85,68	0,2,0,0	91,51,70,56	0,0,0,0	164	149
1978,1935,2772,2965	2,1,1,0	2305,2742,2412,2099	0,0,1,3	293	149
7,13,22,17	0,0,0,1	16,18,6,8	0,0,0,0	178	149
2,4,7,8	11,32,43,50	6,5,2,2	42,59,25,21	152	149
41,23,54,40	2,1,3,1	33,46,46,50	7,2,5,3	175	149
2,3,1,0	14,11,21,24	2,1,2,3	12,23,14,11	182	149
61,73,129,99	0,8,4,6	84,112,97,73	4,5,8,1	153	149
13,16,29,11	115,125,197,127	13,22,22,11	163,208,164,187	224	149
3,8,14,1	9,5,7,3	14,20,14,4	8,10,9,7	298	149
246,261,382,346	13,10,11,8	275,369,335,245	11,12,12,15	229	149
0,2,7,6	64,84,105,88	3,10,9,5	91,87,80,64	298	149
196,200,312,244	0,0,0,0	251,298,297,263	1,0,0,0	298	149
16,15,19,9	0,0,1,0	22,37,17,19	0,0,1,0	165	149
39,32,60,57	0,0,0,0	41,28,51,36	3,1,0,0	153	149
154,194,236,225	214,184,237,239	155,194,229,196	193,234,294,224	170	149
22,23,29,31	0,0,0,0	30,21,21,26	0,0,0,1	172	149
110,147,148,193	3,2,2,2	160,178,153,130	2,3,10,8	172	149
90,111,142,131	1,0,0,0	121,151,105,106	0,0,0,0	298	149
0,0,2,0	5,6,4,5	0,0,0,1	6,6,8,5	152	149
12,10,13,4	23,30,53,30	8,9,11,5	41,33,56,32	152	149
96,106,148,136	28,29,43,45	84,108,165,121	47,38,43,32	152	149
191,162,261,239	0,1,4,1	192,258,240,244	6,1,1,4	170	149
158,171,285,236	1,2,0,1	234,264,235,221	0,2,0,1	298	149
5,9,13,5	0,1,0,4	7,16,9,14	0,0,2,0	220	149
12,14,30,13	12,5,9,12	11,27,21,28	19,14,12,7	220	149
33,34,57,33	0,0,0,0	48,53,43,52	0,0,0,1	205	149
23,21,33,20	10,1,15,6	26,29,46,19	10,9,13,4	172	149
9,13,27,9	503,537,806,695	17,46,29,27	656,917,807,832	269	149
653,655,1031,849	23,18,27,44	759,1122,1010,984	21,35,20,27	152	149
18,19,29,15	0,0,2,0	13,32,20,19	0,0,0,0	263	149
12,14,24,4	109,122,198,142	29,16,25,18	167,182,176,147	189	149
2,4,5,1	0,2,0,0	7,8,12,10	1,0,0,0	189	149
12,1,3,9	1,1,0,3	5,7,10,5	1,4,0,0	152	149
14,28,26,18	3,11,6,3	26,14,16,27	23,7,6,7	164	149
125,171,172,149	3,11,6,3	189,144,174,186	23,7,6,7	233	149
114,146,152,135	3,3,6,4	167,133,159,160	4,3,1,1	218	149
3,1,2,2	299,329,476,455	1,3,3,4	377,467,416,369	158	149
0,1,0,2	117,105,170,158	0,1,0,1	145,151,143,144	152	149
74,60,110,94	2,5,4,2	84,124,97,93	2,0,0,5	152	149
16,23,24,25	850,885,1223,1211	28,22,32,35	999,1193,955,1025	203	149
114,100,169,161	3,0,2,0	162,142,168,151	1,0,1,1	194	149
2,1,0,0	2,0,0,0	2,0,0,0	0,0,1,0	153	149
0,3,2,1	0,0,0,0	3,1,0,1	0,2,4,1	159	149
16,33,37,31	0,0,0,0	42,33,46,37	1,0,0,0	230	149
17,13,13,10	0,1,1,1	8,16,22,10	0,0,0,0	153	149
102,114,165,176	0,1,1,1	147,167,157,113	1,2,2,1	255	149
88,122,133,111	0,1,3,1	99,121,99,117	0,0,0,0	298	149
13,11,18,24	342,339,395,520	19,21,10,24	305,416,384,284	297	149
1,0,2,0	5,13,11,13	0,0,0,0	10,16,25,10	150	149
1,1,5,0	1,0,0,0	0,1,4,1	0,0,0,0	154	149
9,4,11,9	1,1,2,6	12,20,8,16	2,1,0,0	181	149
303,349,593,402	9,7,24,25	432,553,443,418	20,22,18,19	152	149
17,12,44,16	0,3,0,1	31,24,29,18	0,0,0,0	152	149
521,648,930,538	1,0,1,0	706,862,854,706	0,0,0,0	298	149
461,651,875,661	6,10,8,10	649,760,700,658	11,19,4,10	153	149
0,0,0,1	9,15,13,19	2,0,5,3	16,27,10,11	196	149
185,237,255,230	811,859,1246,1166	279,248,232,223	859,1122,1056,985	164	149
34,25,53,37	50,58,94,82	52,42,45,51	58,74,84,67	152	149
20,22,40,18	0,2,0,2	29,30,30,28	1,1,0,1	159	149
24,17,27,33	1,2,0,1	33,24,28,37	1,0,1,1	184	149
24,19,46,24	106,81,130,96	31,36,28,32	91,85,75,98	170	149
5,8,8,3	0,0,0,0	9,11,11,6	0,0,1,0	179	149
93,100,167,110	4,4,6,6	135,155,156,87	4,1,6,9	191	149
82,111,146,125	1,0,1,0	140,143,120,95	1,0,1,0	298	149
0,2,2,2	1,6,5,2	0,3,2,0	6,9,1,3	152	149
9,2,11,5	0,3,1,0	14,12,10,12	0,0,1,0	152	149
30,25,40,25	2,0,1,1	29,32,23,26	2,4,1,8	152	149
19,13,32,19	17,25,30,19	12,20,14,23	39,41,32,20	152	149
1,0,2,1	112,115,186,157	2,3,1,1	141,170,143,152	168	149
29,23,41,39	68,73,89,75	27,42,35,27	84,101,93,61	152	149
18,24,34,24	4,6,5,10	47,33,41,48	8,6,0,5	298	149
27,38,31,35	0,0,0,0	29,33,36,25	0,1,0,0	298	149
15,16,17,25	4,3,1,8	24,28,29,23	5,2,4,1	154	149
138,119,232,213	0,0,0,1	193,200,187,176	1,2,0,2	178	149
364,389,583,534	4,6,1,4	638,578,567,476	5,0,4,4	294	149
339,352,539,367	8,8,3,1	432,531,391,402	7,5,15,2	194	149
167,177,271,245	20,12,28,23	208,241,234,228	19,17,32,16	152	149
8,4,7,6	48,46,70,63	4,7,11,7	56,59,49,39	170	149
11,14,23,22	0,0,0,0	17,14,14,11	0,1,0,2	161	149
0,2,1,1	0,1,0,0	5,2,2,2	3,0,0,1	152	149
385,427,551,822	8,2,6,8	408,466,437,538	13,5,6,8	298	149
45,60,63,39	39,50,68,79	72,71,47,55	62,56,47,79	152	149
7,11,14,10	153,197,256,204	18,16,10,11	226,228,212,186	171	149
34,35,47,39	54,56,87,66	54,74,59,36	71,72,60,63	298	149
118,185,186,220	2,3,5,1	161,192,181,147	2,4,0,0	215	149
90,141,154,188	1,2,0,7	124,147,147,124	0,2,3,8	298	149
102,156,169,205	1,0,0,0	141,161,167,134	0,0,0,0	298	149
13,17,15,24	1,0,0,0	17,16,23,19	0,0,0,0	166	149
107,136,186,191	0,0,1,0	151,186,145,122	0,0,0,0	298	149
15,31,34,27	68,77,158,103	26,34,33,25	123,139,113,131	200	149
157,198,278,213	0,0,0,0	223,283,219,242	1,0,0,0	298	149
108,129,134,139	3,8,9,5	127,160,130,109	13,5,3,9	187	149
69,84,86,74	10,6,19,4	102,107,88,88	8,21,17,16	214	149
14,18,8,6	6,6,4,5	21,1,2,10	8,0,5,1	257	149
10,6,7,2	0,0,0,0	10,0,1,3	2,0,0,0	257	149
107,104,202,157	9,7,3,6	166,162,204,139	3,11,5,5	233	149
50,93,99,102	0,0,3,2	85,93,123,72	0,2,1,3	195	149
61,75,140,103	6,12,32,25	104,141,134,108	20,18,17,14	152	149
45,48,105,60	39,35,65,44	98,83,94,82	47,45,44,45	152	149
62,80,156,78	6,6,13,5	129,130,132,110	2,12,10,8	298	149
1,0,2,0	49,55,100,67	2,5,5,5	73,91,70,109	244	149
109,115,172,135	9,8,13,16	112,128,126,134	12,15,15,15	224	149
7,3,9,6	1,0,6,3	3,12,11,7	2,3,4,3	245	149
7,6,3,6	2,0,0,0	5,9,9,10	0,0,0,0	277	149
39,34,85,36	0,3,0,3	75,52,79,50	0,2,0,6	159	149
3,5,9,11	1,0,3,2	15,6,14,10	1,4,3,4	159	149
10,13,19,8	1077,1090,1764,1392	10,22,17,7	1058,1378,1303,1333	168	149
13,8,19,6	0,1,0,1	4,15,10,14	0,2,0,1	233	149
3,3,4,9	0,1,1,0	4,2,3,14	1,0,1,3	207	149
1,3,0,5	0,0,0,2	5,2,3,3	0,1,3,0	186	149
0,2,1,0	0,0,0,2	3,4,5,1	0,1,3,0	225	149
0,0,1,0	1,1,0,5	1,4,4,1	3,2,2,3	188	149
115,110,185,88	0,6,3,0	183,216,173,218	6,12,5,2	202	149
28,25,56,42	0,0,0,0	52,49,56,53	2,1,0,0	212	149
80,91,114,128	0,1,0,0	119,93,82,85	0,1,0,0	298	149
0,0,0,1	0,1,0,0	1,0,0,0	0,2,1,0	161	149
6,4,8,13	22,25,25,17	8,15,8,4	12,29,27,19	187	149
0,0,2,0	3,3,20,18	0,0,1,1	7,2,4,7	221	149
336,308,436,472	5,2,9,3	353,433,374,381	5,7,3,2	298	149
689,638,912,918	0,2,0,1	707,827,714,814	0,0,3,0	298	149
6,5,10,9	235,242,379,316	8,11,13,2	301,308,294,246	250	149
7,3,8,8	60,54,95,49	3,4,7,6	81,99,89,89	152	149
0,2,5,3	46,66,70,54	5,7,6,3	55,63,51,40	198	149
104,110,187,158	1,0,3,0	144,165,139,153	0,0,0,0	298	149
16,22,20,15	2,0,2,3	46,29,23,25	1,0,1,2	298	149
139,133,177,173	0,4,2,3	149,136,134,136	1,0,3,2	182	149
0,0,3,0	0,0,1,2	0,1,2,0	5,0,0,0	152	149
5,10,6,6	27,35,66,41	11,16,9,6	54,76,76,63	152	149
1580,1707,2423,2165	60,44,72,43	1982,2308,2027,2175	79,57,61,76	252	149
90,130,153,110	1,2,2,0	134,154,159,142	1,3,2,2	298	149
0,1,0,0	128,134,194,179	0,0,0,0	150,180,140,136	151	149
1,1,13,2	64,62,94,83	5,3,8,7	75,80,90,64	183	149
1,7,12,7	12,9,14,7	5,9,6,3	13,9,21,6	152	149
55,91,86,102	13,8,15,15	86,89,70,90	17,12,21,10	152	149
31,17,32,21	18,44,52,69	25,13,18,33	33,46,41,49	152	149
1,1,0,1	76,141,161,119	3,1,0,1	126,134,151,118	188	149
119,124,130,162	3,2,4,1	92,136,134,105	0,1,5,3	275	149
39,64,79,52	2,2,1,4	52,41,60,62	3,3,3,3	153	149
91,102,169,76	2,0,1,0	118,110,93,109	0,0,0,1	247	149
74,80,131,125	2,7,5,2	133,131,135,100	3,0,1,5	298	149
0,0,1,0	1,2,1,2	0,3,0,0	6,5,0,1	193	149
239,218,385,349	12,15,17,21	307,308,283,209	16,20,20,11	152	149
65,57,114,94	1,0,4,2	69,116,144,80	1,1,4,1	152	149
9,3,7,6	2,1,1,5	9,10,21,12	1,4,7,2	154	149
0,1,3,1	14,23,39,12	0,0,2,0	30,27,47,23	169	149
116,140,191,156	43,47,64,59	160,146,145,151	59,60,54,58	152	149
122,147,242,225	179,192,377,277	184,204,215,194	266,285,269,219	158	149
2,0,2,4	0,0,0,0	1,0,5,0	0,3,0,1	152	149
177,232,352,330	84,96,125,142	296,307,316,257	95,109,91,94	152	149
275,307,408,395	0,0,3,0	322,388,321,360	0,1,0,3	298	149
2,1,3,1	164,160,252,244	1,1,0,4	244,233,204,220	174	149
3,6,4,3	131,166,209,223	2,9,8,10	171,165,149,167	298	149
5,9,13,4	21,31,51,42	25,25,15,7	36,19,55,38	205	149
77,93,120,120	1,2,0,0	77,115,125,104	0,0,2,0	224	149
14,19,39,31	0,0,0,0	24,29,25,20	0,0,0,4	159	149
3,0,1,1	79,84,81,96	4,3,5,3	121,112,103,89	187	149
93,142,132,140	1,3,1,0	147,161,139,147	0,1,1,3	224	149
63,43,65,71	0,0,2,6	54,79,91,83	0,1,5,5	158	149
23,35,48,24	56,67,103,59	46,54,39,31	86,110,99,93	152	149
46,46,77,50	24,23,27,19	62,86,79,55	45,37,30,30	255	149
298,315,419,446	16,33,46,31	339,420,357,344	43,45,25,20	153	149
4,3,14,3	1,1,1,0	11,7,9,1	3,6,9,1	185	149
140,194,325,216	2,0,3,0	190,249,239,225	2,7,0,1	151	149
92,133,200,118	6,16,31,15	161,229,207,201	22,29,28,16	153	149
21,39,36,49	0,0,0,0	36,41,40,42	1,0,0,0	192	149
3,11,11,11	14,18,25,12	21,17,17,9	18,20,19,16	298	149
12,12,11,10	51,65,73,64	14,18,11,5	84,88,50,64	167	149
38,29,71,47	0,2,1,1	39,34,38,38	2,0,0,0	154	149
6,6,14,13	0,0,2,0	17,12,8,11	0,0,0,0	154	149
12,3,11,7	4,3,5,4	4,10,11,8	11,8,9,9	298	149
90,94,106,111	61,68,112,89	105,94,87,98	104,97,101,104	152	149
352,385,668,617	73,79,145,117	418,584,517,464	83,108,85,96	152	149
106,114,187,161	8,7,13,6	136,173,185,149	19,9,7,9	152	149
146,155,221,196	0,0,1,0	197,218,172,161	0,0,0,0	298	149
242,269,402,364	0,0,0,0	351,389,392,336	1,2,0,0	298	149
102,108,166,113	53,45,117,84	118,172,146,120	62,60,79,62	192	149
51,62,89,60	15,20,19,14	84,89,75,70	20,9,16,18	192	149
148,136,238,209	4,9,4,5	180,234,163,191	5,2,9,4	298	149
101,137,177,79	0,1,3,0	148,209,194,163	0,4,1,1	294	149
49,91,130,70	4,3,7,5	106,108,94,73	4,5,1,3	270	149
12,8,19,14	1,0,0,1	22,16,31,14	1,0,1,1	152	149
9,7,5,8	0,0,0,0	8,5,14,9	0,0,1,0	152	149
