ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
99	10,11,19,16	1,0,0,1	20,28,19,11	0,0,0,0	257	149	0.0640360490219328	0.474798679172774
100	3,11,1,4	12,14,14,18	1,3,2,6	23,8,13,14	152	149	0.485747318382927	0.83242007065121
103	27,39,62,29	20,36,52,25	70,82,63,68	36,52,68,51	208	149	0.366813342513116	0.75973452316603
104	20,42,45,20	27,28,47,18	49,40,73,42	32,29,67,44	176	149	0.481397951648636	0.827313698288907
105	2,7,8,6	1,6,0,2	2,3,6,9	1,6,6,5	176	149	0.0785693918221417	0.51288498530056
106	138,159,174,122	0,4,2,2	156,133,208,140	0,3,1,6	155	149	0.819577310723992	0.999202115572178
107	11,18,10,10	9,9,10,7	16,21,21,4	3,12,12,7	230	149	0.439628956760171	0.798894039627227
108	21,33,39,30	74,88,120,65	43,48,45,17	88,102,104,119	230	149	0.999202115572178	0.999202115572178
109	46,71,77,62	2,0,2,0	65,79,92,66	5,2,1,0	156	149	0.50047936299981	0.840891150337266
110	0,0,1,0	153,171,263,233	0,1,2,5	180,238,232,178	165	149	0.165769385643914	0.590841230428744
111	69,65,85,64	0,1,4,1	73,50,63,52	1,3,0,3	298	149	0.705304386282556	0.952624937525057
